source_file,strategy_display,strategy,asset,timeframe,annualization_metric,annualized_return_pct,roi_per_day_pct,win_rate_percent,profit_factor,gross_drawdown_percent,total_trades,deployment_status,time_period_checked,time_start,time_end,fees_exchange,data_source,status_group,credibility_score,flags,eligible_for_paper,promotion_gate,oos_status,paper_trade_recommendation
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT 2026-04-03,Ichimoku V2,ETH,4h,ROI_Annual_Percent,18.59,0.0509,84.31,10.72,7.89,153,PAPER_TRADE,3116_days,13-09-2017,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,72.53,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT 2026-04-02,6 BB Squeeze V2,SUI,1h,ROI_Annual_Percent,63.54,0.1741,82.47,13.63,5.97,97,TIER_2,1043_days,24-05-2023,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,71.98,"NON_4H,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03,Breakout Retest,XRP,4h,ROI_Annual_Percent,36.58,0.1002,72.96,9.84,9.66,233,PAPER_TRADE,2257_days,25-01-2020,31-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,71.85,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Donchian Trend BINANCEUSDT 2026-04-03,Donchian Trend,LDO,4h,ROI_Annual_Percent,638.16,1.7484,82.85,6.17,19.33,519,TIER_2,1396_days,01-06-2022,28-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,71.4,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT 2026-04-03,Breakout Retest,DOT,4h,ROI_Annual_Percent,51.35,0.1407,78.24,7.72,12.94,262,TIER_2,2033_days,07-09-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,71.04,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,4 Hull MA Cross Volume BINANCEUSDT.P 2026-04-06,4 Hull MA Cross Volume,MAGIC,4h,CAGR_Percent,94.11,0.1818,82.96,11.17,8.62,135,TIER_2,1153_days,04-02-2023,03-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,70.89,"LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,4 Hull MA Cross Volume BINANCEUSDT.P 2026-04-06,4 Hull MA Cross Volume,MAGIC,4h,CAGR_Percent,94.11,0.1818,82.96,11.17,8.62,135,TIER_2,1153_days,04-02-2023,03-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,70.89,"LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT.P 2026-04-03,VWAP Reversion,LINK,4h,ROI_Annual_Percent,17.99,0.0493,87.18,9.38,7.58,117,PAPER_TRADE,2225_days,25-02-2020,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,70.83,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03,Breakout Retest,LDO,4h,ROI_Annual_Percent,68.76,0.1884,74.4,7.69,12.47,168,TIER_2,1253_days,19-10-2022,25-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,70.74,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT 2026-04-03,6 BB Squeeze V2,ETH,4h,ROI_Annual_Percent,42.16,0.1155,74.29,9.39,11.32,319,PAPER_TRADE,3124_days,08-09-2017,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,70.3,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT 2026-04-03,6 BB Squeeze V2,DOT,4h,ROI_Annual_Percent,43.89,0.1203,86.1,9.37,10.16,223,PAPER_TRADE,2030_days,10-09-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,70.26,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03,Breakout Retest,SUI,4h,ROI_Annual_Percent,62.43,0.171,83.87,7.41,11.7,124,TIER_2,1044_days,22-05-2023,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,70.08,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT.P 2026-04-03,Ichimoku V2,DOT,4h,ROI_Annual_Percent,23.26,0.0637,76.67,9.01,8.39,120,PAPER_TRADE,2004_days,06-10-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,69.27,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT 2026-04-03,Engulfing V2,DOT,4h,ROI_Annual_Percent,36.44,0.0998,76.97,9.14,9.91,178,PAPER_TRADE,2025_days,13-09-2020,31-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,69.16,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Donchian Trend BINANCEUSDT.P 2026-04-03 (1),Donchian Trend,SOL,4h,ROI_Annual_Percent,244.98,0.6712,67.03,7.24,16.0,819,TIER_2,1998_days,06-10-2020,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,69.05,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Donchian Trend BINANCEUSDT.P 2026-04-03,Donchian Trend,SOL,4h,ROI_Annual_Percent,244.98,0.6712,67.03,7.24,16.0,819,TIER_2,1998_days,06-10-2020,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,69.05,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT.P 2026-04-03,Engulfing V2,XRP,4h,ROI_Annual_Percent,37.98,0.104,72.33,9.13,10.59,206,PAPER_TRADE,2238_days,28-01-2020,16-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,68.85,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Donchian Trend BINANCEUSDT.P 2026-04-03,Donchian Trend,DOT,4h,ROI_Annual_Percent,472.08,1.2934,79.65,5.69,18.26,752,TIER_2,2027_days,12-09-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,68.56,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Donchian Trend BINANCEUSDT 2026-04-03,Donchian Trend,DOT,4h,ROI_Annual_Percent,487.84,1.3366,80.29,5.4,19.51,766,TIER_2,2027_days,12-09-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,68.44,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
