Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
392,MACD_VWAP_Supertrend,BTCUSDT,15m,10000,8496.33,-1503.67,-15.04,-1503.67,-1503.67,44,6,38,13.64,0.83,5.93,-0.2,44.12,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
393,Supertrend_BB_Entry,BTCUSDT,15m,10000,8495.2,-1504.8,-15.05,-1504.8,-1504.8,50,5,45,10.0,0.75,3.76,-0.26,29.86,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
394,RSI_BB_VWAP,BTCUSDT,15m,10000,8491.71,-1508.29,-15.08,-1508.29,-1508.29,84,12,72,14.29,0.87,4.18,-0.1,47.86,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
395,ADX_Breakout_Pro,BTCUSDT,4h,10000,8487.54,-1512.46,-15.12,-1512.46,-1512.46,66,12,54,18.18,0.88,5.09,-0.12,42.85,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
396,Volume_Confirm,BTCUSDT,4h,10000,8487.54,-1512.46,-15.12,-1512.46,-1512.46,66,12,54,18.18,0.88,5.09,-0.12,42.85,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
397,Volume_Profile_Breakout,BTCUSDT,4h,10000,8487.54,-1512.46,-15.12,-1512.46,-1512.46,66,12,54,18.18,0.88,5.09,-0.12,42.85,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
398,Breakout_Success,BTCUSDT,4h,10000,8487.54,-1512.46,-15.12,-1512.46,-1512.46,66,12,54,18.18,0.88,5.09,-0.12,42.85,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
399,Breakout_Volume_Confirm,BTCUSDT,4h,10000,8487.54,-1512.46,-15.12,-1512.46,-1512.46,66,12,54,18.18,0.88,5.09,-0.12,42.85,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
400,EMA_Convergence_Pro,BTCUSDT,4h,10000,8475.71,-1524.29,-15.24,-1524.29,-1524.29,52,8,44,15.38,0.81,3.9,-0.25,31.01,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
401,Low_Risk_Trade,BTCUSDT,15m,10000,8473.58,-1526.42,-15.26,-1526.42,-1526.42,170,23,147,13.53,0.89,2.83,-0.04,47.41,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",15m
402,Breakout_Stochastic_ADX,BTCUSDT,4h,10000,8473.23,-1526.77,-15.27,-1526.77,-1526.77,46,8,38,17.39,0.86,6.0,-0.2,35.1,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
403,BB_Squeeze_Exit,BTCUSDT,4h,10000,8471.9,-1528.1,-15.28,-1528.1,-1528.1,83,15,68,18.07,0.9,4.66,-0.09,42.56,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
404,Volume_Surge_Breakout,BTCUSDT,4h,10000,8471.9,-1528.1,-15.28,-1528.1,-1528.1,83,15,68,18.07,0.9,4.66,-0.09,42.56,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
405,VWAP_MACD_ADX,BTCUSDT,1h,10000,8471.89,-1528.11,-15.28,-1528.11,-1528.11,66,10,56,15.15,0.86,4.17,-0.17,38.88,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
406,Channel_Breakout,BTCUSDT,4h,10000,8471.9,-1528.1,-15.28,-1528.1,-1528.1,83,15,68,18.07,0.9,4.66,-0.09,42.56,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
407,VWAP_Trend_Entry,BTCUSDT,1h,10000,8471.89,-1528.11,-15.28,-1528.11,-1528.11,66,10,56,15.15,0.86,4.17,-0.17,38.88,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
408,Stochastic_Momentum,BTCUSDT,15m,10000,8461.47,-1538.53,-15.39,-1538.53,-1538.53,86,12,74,13.95,0.87,4.18,-0.1,44.11,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
409,ADX_BB_Entry,BTCUSDT,15m,10000,8453.41,-1546.59,-15.47,-1546.59,-1546.59,67,9,58,13.43,0.86,5.02,-0.13,43.45,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
410,BB_Squeeze_Exit,BTCUSDT,15m,10000,8452.46,-1547.54,-15.48,-1547.54,-1547.54,44,6,38,13.64,0.83,5.99,-0.21,45.03,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
411,Supertrend_Alpha,BTCUSDT,15m,10000,8452.46,-1547.54,-15.48,-1547.54,-1547.54,44,6,38,13.64,0.83,5.99,-0.21,45.03,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
412,Volume_Surge_Breakout,BTCUSDT,15m,10000,8452.46,-1547.54,-15.48,-1547.54,-1547.54,44,6,38,13.64,0.83,5.99,-0.21,45.03,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
413,Channel_Breakout,BTCUSDT,15m,10000,8452.46,-1547.54,-15.48,-1547.54,-1547.54,44,6,38,13.64,0.83,5.99,-0.21,45.03,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
414,Supertrend_Volume,BTCUSDT,15m,10000,8452.46,-1547.54,-15.48,-1547.54,-1547.54,44,6,38,13.64,0.83,5.99,-0.21,45.03,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
415,RSI_Extreme_Play,BTCUSDT,15m,10000,8442.73,-1557.27,-15.57,-1557.27,-1557.27,168,21,147,12.5,0.89,2.91,-0.05,46.16,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
416,MACD_Divergence,BTCUSDT,15m,10000,8440.49,-1559.51,-15.6,-1559.51,-1559.51,105,14,91,13.33,0.87,3.73,-0.08,45.45,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
417,ADX_Trend_Strength,BTCUSDT,15m,10000,8431.54,-1568.46,-15.68,-1568.46,-1568.46,67,9,58,13.43,0.86,4.98,-0.13,43.39,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
418,Volume_Profile,BTCUSDT,15m,10000,8430.78,-1569.22,-15.69,-1569.22,-1569.22,44,6,38,13.64,0.82,5.93,-0.22,44.17,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
419,VWAP_Break_Through,BTCUSDT,15m,10000,8430.78,-1569.22,-15.69,-1569.22,-1569.22,44,6,38,13.64,0.82,5.93,-0.22,44.17,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
420,Dual_Stochastic,BTCUSDT,1h,10000,8430.03,-1569.97,-15.7,-1569.97,-1569.97,180,29,151,16.11,0.92,2.85,-0.04,41.36,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
421,Breakout_Momentum,BTCUSDT,1h,10000,8425.19,-1574.81,-15.75,-1574.81,-1574.81,58,9,49,15.52,0.87,5.52,-0.15,45.12,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
422,MACD_Breakout,BTCUSDT,4h,10000,8422.47,-1577.53,-15.78,-1577.53,-1577.53,36,6,30,16.67,0.8,5.84,-0.33,30.26,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
423,Breakout_Momentum,BTCUSDT,1h,10000,8413.1,-1586.9,-15.87,-1586.9,-1586.9,58,9,49,15.52,0.87,5.52,-0.16,45.12,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
424,MACD_Volume,BTCUSDT,15m,10000,8400.79,-1599.21,-15.99,-1599.21,-1599.21,44,6,38,13.64,0.82,5.91,-0.23,43.95,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
425,ADX_Volume_Trade,BTCUSDT,15m,10000,8400.79,-1599.21,-15.99,-1599.21,-1599.21,44,6,38,13.64,0.82,5.91,-0.23,43.95,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
426,ADX_EMA_VWAP_MACD,BTCUSDT,15m,10000,8396.41,-1603.59,-16.04,-1603.59,-1603.59,39,6,33,15.38,0.82,6.49,-0.25,44.52,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
427,Triple_Confirmation,BTCUSDT,15m,10000,8391.06,-1608.94,-16.09,-1608.94,-1608.94,110,15,95,13.64,0.87,3.59,-0.09,45.08,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
428,Breakout_Volume_Pro,BTCUSDT,15m,10000,8389.13,-1610.87,-16.11,-1610.87,-1610.87,38,6,32,15.79,0.82,6.42,-0.27,44.08,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
429,EMA_Breakout_Pro,BTCUSDT,15m,10000,8389.13,-1610.87,-16.11,-1610.87,-1610.87,38,6,32,15.79,0.82,6.42,-0.27,44.08,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
430,BB_VWAP_ADX,BTCUSDT,15m,10000,8388.03,-1611.97,-16.12,-1611.97,-1611.97,45,6,39,13.33,0.82,6.06,-0.22,45.25,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
431,Breakout_Hunter,BTCUSDT,15m,10000,8377.96,-1622.04,-16.22,-1622.04,-1622.04,39,6,33,15.38,0.82,6.46,-0.26,44.38,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
432,Breakout_Retest_Pro,BTCUSDT,1h,10000,8378.23,-1621.77,-16.22,-1621.77,-1621.77,126,20,106,15.87,0.89,3.38,-0.08,41.52,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
433,VWAP_BB_Stochastic_EMA,BTCUSDT,1h,10000,8371.69,-1628.31,-16.28,-1628.31,-1628.31,80,13,67,16.25,0.88,4.22,-0.13,38.24,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
434,Stochastic_KD_Cross,BTCUSDT,15m,10000,8371.31,-1628.69,-16.29,-1628.69,-1628.69,110,15,95,13.64,0.88,3.63,-0.09,47.0,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
435,Supertrend_VWAP_Combo,BTCUSDT,15m,10000,8355.1,-1644.9,-16.45,-1644.9,-1644.9,61,8,53,13.11,0.84,5.16,-0.17,43.29,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
436,MACD_Supertrend,BTCUSDT,15m,10000,8355.1,-1644.9,-16.45,-1644.9,-1644.9,61,8,53,13.11,0.84,5.16,-0.17,43.29,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
437,MACD_Histogram_Trade,BTCUSDT,15m,10000,8347.63,-1652.37,-16.52,-1652.37,-1652.37,86,12,74,13.95,0.86,4.18,-0.12,44.1,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
438,Volume_Break_Pro,BTCUSDT,1h,10000,8343.54,-1656.46,-16.56,-1656.46,-1656.46,58,9,49,15.52,0.87,5.56,-0.17,46.55,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
439,Consolidation_Break,BTCUSDT,1h,10000,8343.54,-1656.46,-16.56,-1656.46,-1656.46,58,9,49,15.52,0.87,5.56,-0.17,46.55,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
440,BB_Stochastic_Pro,BTCUSDT,15m,10000,8340.97,-1659.03,-16.59,-1659.03,-1659.03,111,15,96,13.51,0.87,3.6,-0.09,49.56,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
441,Volume_Stochastic_MACD_ADX,BTCUSDT,1h,10000,8337.79,-1662.21,-16.62,-1662.21,-1662.21,47,7,40,14.89,0.85,5.49,-0.25,40.5,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
442,Supertrend_Volume_ADX,BTCUSDT,15m,10000,8336.15,-1663.85,-16.64,-1663.85,-1663.85,40,6,34,15.0,0.82,6.37,-0.27,46.06,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
443,ADX_Stochastic_Trade,BTCUSDT,1h,10000,8322.96,-1677.04,-16.77,-1677.04,-1677.04,132,21,111,15.91,0.91,3.76,-0.06,48.27,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
444,Stochastic_Trend,BTCUSDT,1h,10000,8322.96,-1677.04,-16.77,-1677.04,-1677.04,132,21,111,15.91,0.91,3.76,-0.06,48.27,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
445,BB_EMA_VWAP,BTCUSDT,15m,10000,8323.44,-1676.56,-16.77,-1676.56,-1676.56,52,7,45,13.46,0.82,5.49,-0.21,42.49,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
446,Day_Trade,BTCUSDT,15m,10000,8306.69,-1693.31,-16.93,-1693.31,-1693.31,115,18,97,15.65,0.87,3.44,-0.09,46.96,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",15m
447,BB_VWAP_Strategy,BTCUSDT,1h,10000,8306.17,-1693.83,-16.94,-1693.83,-1693.83,161,25,136,15.53,0.92,3.22,-0.05,45.85,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
448,BB_EMA_Pro,BTCUSDT,1h,10000,8306.17,-1693.83,-16.94,-1693.83,-1693.83,161,25,136,15.53,0.92,3.22,-0.05,45.85,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
449,Breakout_Confirmation,BTCUSDT,1h,10000,8303.88,-1696.12,-16.96,-1696.12,-1696.12,58,9,49,15.52,0.86,5.59,-0.18,45.66,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
450,VWAP_Trend_Follow,BTCUSDT,15m,10000,8304.33,-1695.67,-16.96,-1695.67,-1695.67,68,9,59,13.24,0.85,4.99,-0.15,43.76,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
451,Volume_EMA_Trade,BTCUSDT,1h,10000,8291.21,-1708.79,-17.09,-1708.79,-1708.79,105,18,87,17.14,0.91,4.35,-0.08,49.3,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
452,EMA_ADX_Pro,BTCUSDT,1h,10000,8291.21,-1708.79,-17.09,-1708.79,-1708.79,105,18,87,17.14,0.91,4.35,-0.08,49.3,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
453,ADX_Strength_Pro,BTCUSDT,1h,10000,8291.21,-1708.79,-17.09,-1708.79,-1708.79,105,18,87,17.14,0.91,4.35,-0.08,49.3,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
454,Volume_Spike_Trend,BTCUSDT,1h,10000,8291.21,-1708.79,-17.09,-1708.79,-1708.79,105,18,87,17.14,0.91,4.35,-0.08,49.3,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
455,Swing_Trade,BTCUSDT,15m,10000,8284.5,-1715.5,-17.16,-1715.5,-1715.5,57,9,48,15.79,0.85,5.5,-0.19,45.64,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.08, TS:0.015",15m
456,Trend_Pullback_Entry,BTCUSDT,15m,10000,8281.65,-1718.35,-17.18,-1718.35,-1718.35,105,14,91,13.33,0.86,3.76,-0.1,45.42,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
457,Mega_Confirmation,BTCUSDT,4h,10000,8275.82,-1724.18,-17.24,-1724.18,-1724.18,27,4,23,14.81,0.78,6.72,-0.52,32.78,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",4h
458,Supertrend_Alpha,BTCUSDT,4h,10000,8271.65,-1728.35,-17.28,-1728.35,-1728.35,84,15,69,17.86,0.88,4.64,-0.12,42.56,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
459,Supertrend_Volume,BTCUSDT,4h,10000,8271.65,-1728.35,-17.28,-1728.35,-1728.35,84,15,69,17.86,0.88,4.64,-0.12,42.56,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
460,BB_Stochastic_ADX,BTCUSDT,15m,10000,8266.38,-1733.62,-17.34,-1733.62,-1733.62,78,11,67,14.1,0.84,4.19,-0.15,45.27,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
461,Supertrend_ADX_Pro,BTCUSDT,1h,10000,8260.12,-1739.88,-17.4,-1739.88,-1739.88,105,18,87,17.14,0.9,4.36,-0.09,49.3,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
462,RSI_BB_VWAP,BTCUSDT,1h,10000,8256.11,-1743.89,-17.44,-1743.89,-1743.89,169,27,142,15.98,0.91,3.28,-0.05,48.44,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
463,BB_VWAP_Strategy,BTCUSDT,15m,10000,8233.06,-1766.94,-17.67,-1766.94,-1766.94,86,12,74,13.95,0.85,4.28,-0.13,44.5,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
464,BB_EMA_Pro,BTCUSDT,15m,10000,8233.06,-1766.94,-17.67,-1766.94,-1766.94,86,12,74,13.95,0.85,4.28,-0.13,44.5,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
465,Mega_Confirmation,BTCUSDT,1h,10000,8230.04,-1769.96,-17.7,-1769.96,-1769.96,24,3,21,12.5,0.73,6.28,-0.66,37.54,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",1h
466,Triple_EMA_Cross,BTCUSDT,15m,10000,8227.4,-1772.6,-17.73,-1772.6,-1772.6,82,12,70,14.63,0.85,4.32,-0.14,45.31,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
467,MACD_Signal_Line,BTCUSDT,15m,10000,8227.4,-1772.6,-17.73,-1772.6,-1772.6,82,12,70,14.63,0.85,4.32,-0.14,45.31,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
468,VWAP_Trend_Entry,BTCUSDT,15m,10000,8202.51,-1797.49,-17.97,-1797.49,-1797.49,37,5,32,13.51,0.78,6.25,-0.36,46.53,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
469,VWAP_MACD_ADX,BTCUSDT,15m,10000,8202.51,-1797.49,-17.97,-1797.49,-1797.49,37,5,32,13.51,0.78,6.25,-0.36,46.53,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
470,Volatility_Expansion,BTCUSDT,15m,10000,8199.74,-1800.26,-18.0,-1800.26,-1800.26,47,6,41,12.77,0.81,5.95,-0.26,46.49,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
471,EMA_Divergence,BTCUSDT,15m,10000,8195.77,-1804.23,-18.04,-1804.23,-1804.23,114,15,99,13.16,0.86,3.58,-0.1,48.66,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
472,EMA_Retracement,BTCUSDT,15m,10000,8195.77,-1804.23,-18.04,-1804.23,-1804.23,114,15,99,13.16,0.86,3.58,-0.1,48.66,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
473,EMA_Break_Momentum,BTCUSDT,15m,10000,8189.57,-1810.43,-18.1,-1810.43,-1810.43,40,6,34,15.0,0.8,6.38,-0.31,46.86,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
474,ADX_Volume_Break,BTCUSDT,15m,10000,8189.01,-1810.99,-18.11,-1810.99,-1810.99,40,6,34,15.0,0.81,6.65,-0.3,48.48,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
475,EMA_Breakout_ADX,BTCUSDT,15m,10000,8189.01,-1810.99,-18.11,-1810.99,-1810.99,40,6,34,15.0,0.81,6.65,-0.3,48.48,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
476,Supertrend_Volume,BTCUSDT,1h,10000,8185.31,-1814.69,-18.15,-1814.69,-1814.69,105,18,87,17.14,0.9,4.35,-0.09,49.28,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
477,Supertrend_Alpha,BTCUSDT,1h,10000,8185.31,-1814.69,-18.15,-1814.69,-1814.69,105,18,87,17.14,0.9,4.35,-0.09,49.28,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
