Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
477,MACD_VWAP_Breakout,BNBUSDT,1h,10000,9911.29,-88.71,-0.89,-0.89,-0.89,67,13,54,19.4,0.99,5.15,0.13,44.35,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
478,Breakout_VWAP,BNBUSDT,1h,10000,9911.29,-88.71,-0.89,-0.89,-0.89,67,13,54,19.4,0.99,5.15,0.13,44.35,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
479,Supertrend_ADX,BNBUSDT,1h,10000,9905.52,-94.48,-0.94,-0.94,-0.94,177,33,144,18.64,1.0,4.02,0.09,53.45,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
480,Stochastic_MACD,BNBUSDT,1h,10000,9905.52,-94.48,-0.94,-0.94,-0.94,177,33,144,18.64,1.0,4.02,0.09,53.45,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
481,MACD_Supertrend,BNBUSDT,1h,10000,9905.52,-94.48,-0.94,-0.94,-0.94,177,33,144,18.64,1.0,4.02,0.09,53.45,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
482,MACD_BB_Strategy,BNBUSDT,1h,10000,9905.52,-94.48,-0.94,-0.94,-0.94,177,33,144,18.64,1.0,4.02,0.09,53.45,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
483,ADX_Strength_Entry,BNBUSDT,1h,10000,9905.52,-94.48,-0.94,-0.94,-0.94,177,33,144,18.64,1.0,4.02,0.09,53.45,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
484,Supertrend_VWAP_Combo,BNBUSDT,1h,10000,9905.52,-94.48,-0.94,-0.94,-0.94,177,33,144,18.64,1.0,4.02,0.09,53.45,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
485,Supertrend_Cluster_Pro,BNBUSDT,1h,10000,9905.52,-94.48,-0.94,-0.94,-0.94,177,33,144,18.64,1.0,4.02,0.09,53.45,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
486,EMA_Cross_Trend,BNBUSDT,1h,10000,9905.52,-94.48,-0.94,-0.94,-0.94,177,33,144,18.64,1.0,4.02,0.09,53.45,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
487,MACD_Confirmation,BNBUSDT,1h,10000,9905.52,-94.48,-0.94,-0.94,-0.94,177,33,144,18.64,1.0,4.02,0.09,53.45,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
488,ADX_BB_Entry,BNBUSDT,1h,10000,9872.92,-127.08,-1.27,-1.27,-1.27,177,33,144,18.64,1.0,4.03,0.09,53.64,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
489,Breakout_Retest,BNBUSDT,1h,10000,9863.96,-136.04,-1.36,-1.36,-1.36,169,31,138,18.34,0.99,3.13,0.06,44.22,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
490,Trend_Channel_Bounce,BNBUSDT,4h,10000,9863.25,-136.75,-1.37,-1.37,-1.37,129,29,100,22.48,0.99,4.33,0.1,52.36,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
491,RSI_Extreme_Play,BNBUSDT,15m,10000,9836.39,-163.61,-1.64,-1.64,-1.64,237,32,205,13.5,0.99,3.75,0.08,57.91,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
492,Stochastic_Trend,BNBUSDT,1h,10000,9833.66,-166.34,-1.66,-1.66,-1.66,177,33,144,18.64,0.99,4.03,0.08,53.69,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
493,ADX_Stochastic_Trade,BNBUSDT,1h,10000,9833.66,-166.34,-1.66,-1.66,-1.66,177,33,144,18.64,0.99,4.03,0.08,53.69,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
494,VWAP_Trend_Pro,BNBUSDT,4h,10000,9829.29,-170.71,-1.71,-1.71,-1.71,71,15,56,21.13,0.99,5.53,0.13,50.26,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
495,Volume_EMA_Trade,BNBUSDT,15m,10000,9828.02,-171.98,-1.72,-1.72,-1.72,71,13,58,18.31,0.99,6.81,0.21,55.98,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
496,ADX_Strength_Pro,BNBUSDT,15m,10000,9828.02,-171.98,-1.72,-1.72,-1.72,71,13,58,18.31,0.99,6.81,0.21,55.98,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
497,EMA_ADX_Pro,BNBUSDT,15m,10000,9828.02,-171.98,-1.72,-1.72,-1.72,71,13,58,18.31,0.99,6.81,0.21,55.98,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
498,Volume_Spike_Trend,BNBUSDT,15m,10000,9828.02,-171.98,-1.72,-1.72,-1.72,71,13,58,18.31,0.99,6.81,0.21,55.98,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
499,Conservative_Growth,BNBUSDT,4h,10000,9822.08,-177.92,-1.78,-1.78,-1.78,107,23,84,21.5,0.99,4.25,0.09,47.78,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
500,VWAP_ADX_Trade,BNBUSDT,15m,10000,9815.0,-185.0,-1.85,-1.85,-1.85,71,13,58,18.31,0.99,6.81,0.21,56.04,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
501,Max_Agreement,BNBUSDT,4h,10000,9814.58,-185.42,-1.85,-1.85,-1.85,42,9,33,21.43,0.99,8.23,0.28,53.31,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.025, TP:0.15, TS:0.025",4h
502,VWAP_EMA_Strength,BNBUSDT,15m,10000,9815.0,-185.0,-1.85,-1.85,-1.85,71,13,58,18.31,0.99,6.81,0.21,56.04,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
503,VWAP_Trend_Strength,BNBUSDT,15m,10000,9815.0,-185.0,-1.85,-1.85,-1.85,71,13,58,18.31,0.99,6.81,0.21,56.04,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
504,Supertrend_Cluster,BNBUSDT,15m,10000,9813.61,-186.39,-1.86,-1.86,-1.86,71,13,58,18.31,0.99,6.81,0.21,56.04,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
505,ADX_Volume_Trade,BNBUSDT,15m,10000,9807.0,-193.0,-1.93,-1.93,-1.93,71,13,58,18.31,0.99,6.81,0.21,55.98,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
506,MACD_Volume,BNBUSDT,15m,10000,9807.0,-193.0,-1.93,-1.93,-1.93,71,13,58,18.31,0.99,6.81,0.21,55.98,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
507,ADX_EMA_Trade,BNBUSDT,4h,10000,9804.88,-195.12,-1.95,-1.95,-1.95,100,21,79,21.0,0.99,5.34,0.13,54.23,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
508,Multi_Timeframe_Entry,BNBUSDT,4h,10000,9804.88,-195.12,-1.95,-1.95,-1.95,100,21,79,21.0,0.99,5.34,0.13,54.23,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
509,Trend_BB_Trade,BNBUSDT,4h,10000,9799.22,-200.78,-2.01,-2.01,-2.01,94,20,74,21.28,0.99,5.39,0.13,53.29,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
510,VWAP_Stochastic,BNBUSDT,4h,10000,9794.94,-205.06,-2.05,-2.05,-2.05,136,30,106,22.06,0.99,4.29,0.09,53.38,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
511,Supertrend_ADX_Pro,BNBUSDT,15m,10000,9794.0,-206.0,-2.06,-2.06,-2.06,71,13,58,18.31,0.99,6.81,0.2,55.98,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
512,Supertrend_Volume,BNBUSDT,15m,10000,9790.92,-209.08,-2.09,-2.09,-2.09,71,13,58,18.31,0.99,6.81,0.2,56.14,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
513,Supertrend_Alpha,BNBUSDT,15m,10000,9790.92,-209.08,-2.09,-2.09,-2.09,71,13,58,18.31,0.99,6.81,0.2,56.14,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
514,MACD_Volume,BNBUSDT,4h,10000,9773.05,-226.95,-2.27,-2.27,-2.27,89,19,70,21.35,0.99,5.43,0.13,53.39,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
515,ADX_Volume_Trade,BNBUSDT,4h,10000,9773.05,-226.95,-2.27,-2.27,-2.27,89,19,70,21.35,0.99,5.43,0.13,53.39,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
516,Channel_Breakout,BNBUSDT,15m,10000,9757.03,-242.97,-2.43,-2.43,-2.43,71,13,58,18.31,0.99,6.81,0.2,56.14,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
517,BB_Squeeze_Exit,BNBUSDT,15m,10000,9757.03,-242.97,-2.43,-2.43,-2.43,71,13,58,18.31,0.99,6.81,0.2,56.14,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
518,Volume_Surge_Breakout,BNBUSDT,15m,10000,9757.03,-242.97,-2.43,-2.43,-2.43,71,13,58,18.31,0.99,6.81,0.2,56.14,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
519,Channel_Trend_Follow,BNBUSDT,4h,10000,9753.33,-246.67,-2.47,-2.47,-2.47,100,21,79,21.0,0.99,5.34,0.12,54.26,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
520,ADX_Breakout,BNBUSDT,4h,10000,9753.33,-246.67,-2.47,-2.47,-2.47,100,21,79,21.0,0.99,5.34,0.12,54.26,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
521,EMA_Cloud_Strategy,BNBUSDT,1h,10000,9744.22,-255.78,-2.56,-2.56,-2.56,152,28,124,18.42,0.99,4.02,0.08,48.91,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
522,EMA_Cluster,BNBUSDT,1h,10000,9744.22,-255.78,-2.56,-2.56,-2.56,152,28,124,18.42,0.99,4.02,0.08,48.91,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
523,Stochastic_ADX,BNBUSDT,4h,10000,9720.79,-279.21,-2.79,-2.79,-2.79,107,24,83,22.43,0.99,4.75,0.1,48.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
524,RSI_Trend_ADX,BNBUSDT,1h,10000,9715.89,-284.11,-2.84,-2.84,-2.84,153,28,125,18.3,0.99,4.03,0.07,53.63,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
525,VWAP_Trend_Strength,BNBUSDT,4h,10000,9716.0,-284.0,-2.84,-2.84,-2.84,94,20,74,21.28,0.99,5.4,0.12,54.49,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
526,VWAP_Trend_Follow,BNBUSDT,1h,10000,9710.15,-289.85,-2.9,-2.9,-2.9,172,32,140,18.6,0.99,4.04,0.08,53.96,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
527,BB_Stochastic_Pro,BNBUSDT,1h,10000,9708.47,-291.53,-2.92,-2.92,-2.92,209,38,171,18.18,0.99,3.08,0.05,47.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
528,Volume_Surge_Entry,BNBUSDT,1h,10000,9695.83,-304.17,-3.04,-3.04,-3.04,230,40,190,17.39,0.99,2.98,0.05,52.91,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
529,Volume_Break_Pro,BNBUSDT,1h,10000,9690.09,-309.91,-3.1,-3.1,-3.1,87,16,71,18.39,0.99,5.93,0.14,50.63,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
530,Consolidation_Break,BNBUSDT,1h,10000,9690.09,-309.91,-3.1,-3.1,-3.1,87,16,71,18.39,0.99,5.93,0.14,50.63,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
531,VWAP_EMA_Strength,BNBUSDT,4h,10000,9688.67,-311.33,-3.11,-3.11,-3.11,100,21,79,21.0,0.99,5.34,0.12,54.49,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
532,Supertrend_Cluster,BNBUSDT,4h,10000,9688.67,-311.33,-3.11,-3.11,-3.11,100,21,79,21.0,0.99,5.34,0.12,54.49,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
533,Volume_Surge_Entry,BNBUSDT,15m,10000,9684.88,-315.12,-3.15,-3.15,-3.15,147,23,124,15.65,0.99,4.75,0.1,54.87,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
534,EMA_Cross_Trend,BNBUSDT,4h,10000,9680.52,-319.48,-3.19,-3.19,-3.19,107,24,83,22.43,0.99,4.75,0.09,48.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
535,Supertrend_ADX,BNBUSDT,4h,10000,9680.52,-319.48,-3.19,-3.19,-3.19,107,24,83,22.43,0.99,4.75,0.09,48.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
536,MACD_Supertrend,BNBUSDT,4h,10000,9680.52,-319.48,-3.19,-3.19,-3.19,107,24,83,22.43,0.99,4.75,0.09,48.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
537,Supertrend_VWAP_Combo,BNBUSDT,4h,10000,9680.52,-319.48,-3.19,-3.19,-3.19,107,24,83,22.43,0.99,4.75,0.09,48.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
538,MACD_Confirmation,BNBUSDT,4h,10000,9680.52,-319.48,-3.19,-3.19,-3.19,107,24,83,22.43,0.99,4.75,0.09,48.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
539,Supertrend_Cluster_Pro,BNBUSDT,4h,10000,9680.52,-319.48,-3.19,-3.19,-3.19,107,24,83,22.43,0.99,4.75,0.09,48.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
540,ADX_Strength_Entry,BNBUSDT,4h,10000,9680.52,-319.48,-3.19,-3.19,-3.19,107,24,83,22.43,0.99,4.75,0.09,48.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
541,Stochastic_MACD,BNBUSDT,4h,10000,9680.52,-319.48,-3.19,-3.19,-3.19,107,24,83,22.43,0.99,4.75,0.09,48.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
542,MACD_BB_Strategy,BNBUSDT,4h,10000,9680.52,-319.48,-3.19,-3.19,-3.19,107,24,83,22.43,0.99,4.75,0.09,48.34,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
543,VWAP_Momentum,BNBUSDT,1h,10000,9679.06,-320.94,-3.21,-3.21,-3.21,151,28,123,18.54,0.99,4.06,0.07,49.95,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
544,Breakout_Success,BNBUSDT,15m,10000,9677.6,-322.4,-3.22,-3.22,-3.22,61,12,49,19.67,0.98,7.43,0.22,54.58,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
545,Breakout_Volume_Confirm,BNBUSDT,15m,10000,9677.6,-322.4,-3.22,-3.22,-3.22,61,12,49,19.67,0.98,7.43,0.22,54.58,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
546,Volume_Confirm,BNBUSDT,15m,10000,9677.6,-322.4,-3.22,-3.22,-3.22,61,12,49,19.67,0.98,7.43,0.22,54.58,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
547,Volume_Profile_Breakout,BNBUSDT,15m,10000,9677.6,-322.4,-3.22,-3.22,-3.22,61,12,49,19.67,0.98,7.43,0.22,54.58,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
548,ADX_Breakout_Pro,BNBUSDT,15m,10000,9677.6,-322.4,-3.22,-3.22,-3.22,61,12,49,19.67,0.98,7.43,0.22,54.58,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
549,Volume_Spike_Pro,BNBUSDT,15m,10000,9651.11,-348.89,-3.49,-3.49,-3.49,106,17,89,16.04,0.98,5.52,0.13,54.07,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
550,Supertrend_RSI,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
551,Supertrend_Cluster,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
552,Dual_Confirmation,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
553,MACD_Supertrend_Combo,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
554,VWAP_Cluster,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
555,Supertrend_Momentum,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
556,MACD_Histogram_Pro,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
557,MACD_Zero_Cross,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
558,RSI_MACD_Combo,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
559,Supertrend_Pro,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
560,Supertrend_Reversal_Pro,BNBUSDT,4h,10000,9639.91,-360.09,-3.6,-3.6,-3.6,139,32,107,23.02,0.99,4.32,0.08,54.6,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
561,Triple_EMA_Cross,BNBUSDT,1h,10000,9635.49,-364.51,-3.65,-3.65,-3.65,172,30,142,17.44,0.98,3.47,0.05,45.62,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
562,MACD_Signal_Line,BNBUSDT,1h,10000,9635.49,-364.51,-3.65,-3.65,-3.65,172,30,142,17.44,0.98,3.47,0.05,45.62,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
563,RSI_Stochastic_Pro,BNBUSDT,4h,10000,9632.46,-367.54,-3.68,-3.68,-3.68,35,7,28,20.0,0.93,3.44,-0.04,23.54,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
564,ADX_EMA_VWAP_MACD,BNBUSDT,4h,10000,9604.16,-395.84,-3.96,-3.96,-3.96,72,15,57,20.83,0.98,5.95,0.12,51.52,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
565,EMA_Cloud_Strength,BNBUSDT,15m,10000,9570.88,-429.12,-4.29,-4.29,-4.29,48,8,40,16.67,0.95,4.85,0.03,39.41,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
566,Trend_Follower_Pro,BNBUSDT,15m,10000,9570.88,-429.12,-4.29,-4.29,-4.29,48,8,40,16.67,0.95,4.85,0.03,39.41,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
567,Low_Risk_Trade,BNBUSDT,15m,10000,9551.64,-448.36,-4.48,-4.48,-4.48,254,42,212,16.54,0.98,3.52,0.06,59.69,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.005, TP:0.04, TS:0.005",15m
568,Volume_All_Confirm,BNBUSDT,4h,10000,9548.66,-451.34,-4.51,-4.51,-4.51,43,9,34,20.93,0.97,6.56,0.1,44.96,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
569,Breakout_EMA_ADX_VWAP,BNBUSDT,4h,10000,9542.11,-457.89,-4.58,-4.58,-4.58,43,8,35,18.6,0.96,6.43,0.09,45.51,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
570,Stochastic_Trend_MACD,BNBUSDT,15m,10000,9538.12,-461.88,-4.62,-4.62,-4.62,47,8,39,17.02,0.95,4.79,0.02,36.76,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
571,EMA_Break_Momentum,BNBUSDT,15m,10000,9524.29,-475.71,-4.76,-4.76,-4.76,44,10,34,22.73,0.96,7.14,0.16,46.73,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
572,ADX_BB_Entry,BNBUSDT,4h,10000,9518.58,-481.42,-4.81,-4.81,-4.81,98,22,76,22.45,0.98,4.78,0.07,48.42,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
