Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
1,Breakout_Retest_Pro,ADAUSDT,4h,10000,13292.86,3292.86,32.93,32.93,32.93,65,25,40,38.46,1.43,3.88,0.55,11.34,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
2,MACD_BB_Stochastic_ADX,ADAUSDT,4h,10000,13184.37,3184.37,31.84,31.84,31.84,15,7,8,46.67,2.9,5.66,2.12,6.53,B+,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
3,MACD_Histogram_Trade,ADAUSDT,4h,10000,13152.08,3152.08,31.52,31.52,31.52,67,26,41,38.81,1.4,3.84,0.52,11.34,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
4,Breakout_Hunter,ADAUSDT,1h,10000,13030.01,3030.01,30.3,30.3,30.3,39,12,27,30.77,1.78,4.12,0.81,12.04,B,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
5,Breakout_Momentum,ADAUSDT,1h,10000,12369.01,2369.01,23.69,23.69,23.69,35,12,23,34.29,1.59,4.39,0.75,17.16,B,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
6,Aggressive_Entry,ADAUSDT,1h,10000,12260.5,2260.5,22.61,22.61,22.61,30,11,19,36.67,1.67,4.2,0.82,11.8,B,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
7,ADX_Stochastic_VWAP,ADAUSDT,4h,10000,12160.86,2160.86,21.61,21.61,21.61,17,9,8,52.94,1.85,5.59,1.38,13.37,A,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
8,VWAP_Break_Entry,ADAUSDT,4h,10000,12068.04,2068.04,20.68,20.68,20.68,35,16,19,45.71,1.44,4.22,0.67,13.6,B+,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
9,Breakout_Pullback,ADAUSDT,4h,10000,12007.17,2007.17,20.07,20.07,20.07,61,26,35,42.62,1.26,4.66,0.44,19.77,B+,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
10,MACD_Breakout,ADAUSDT,1h,10000,11779.32,1779.32,17.79,17.79,17.79,28,11,17,39.29,1.54,4.16,0.72,13.81,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
11,Breakout_Momentum,ADAUSDT,1h,10000,11766.34,1766.34,17.66,17.66,17.66,37,12,25,32.43,1.41,4.33,0.57,21.2,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
12,Breakout_Multi_Signal,ADAUSDT,1h,10000,11760.16,1760.16,17.6,17.6,17.6,19,7,12,36.84,1.77,4.86,1.03,7.25,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
13,RSI_BB_VWAP,ADAUSDT,4h,10000,11727.66,1727.66,17.28,17.28,17.28,65,28,37,43.08,1.22,4.53,0.38,22.34,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
14,RSI_Bounce,ADAUSDT,4h,10000,11726.92,1726.92,17.27,17.27,17.27,68,29,39,42.65,1.2,4.42,0.36,22.34,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
15,VWAP_Support_Level,ADAUSDT,4h,10000,11726.92,1726.92,17.27,17.27,17.27,68,29,39,42.65,1.2,4.42,0.36,22.34,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
16,BB_Squeeze_Pro,ADAUSDT,4h,10000,11726.92,1726.92,17.27,17.27,17.27,68,29,39,42.65,1.2,4.42,0.36,22.34,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
17,Support_Bounce,ADAUSDT,4h,10000,11726.92,1726.92,17.27,17.27,17.27,68,29,39,42.65,1.2,4.42,0.36,22.34,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
18,VWAP_Reversal,ADAUSDT,4h,10000,11726.92,1726.92,17.27,17.27,17.27,68,29,39,42.65,1.2,4.42,0.36,22.34,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
19,RSI_VWAP_Trade,ADAUSDT,4h,10000,11726.92,1726.92,17.27,17.27,17.27,68,29,39,42.65,1.2,4.42,0.36,22.34,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
20,VWAP_BB_Stochastic_EMA,ADAUSDT,4h,10000,11674.41,1674.41,16.74,16.74,16.74,11,5,6,45.45,1.88,6.36,1.7,6.14,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
21,Breakout_Retest,ADAUSDT,4h,10000,11566.83,1566.83,15.67,15.67,15.67,63,26,37,41.27,1.19,4.55,0.36,19.77,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
22,BB_Stochastic_MACD_ADX,ADAUSDT,1h,10000,11301.87,1301.87,13.02,13.02,13.02,41,13,28,31.71,1.33,3.51,0.39,8.72,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
23,Low_Risk_Trade,ADAUSDT,4h,10000,11300.59,1300.59,13.01,13.01,13.01,71,32,39,45.07,1.18,2.71,0.24,14.87,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",4h
24,Bollinger_Break_Upper,ADAUSDT,1h,10000,11141.3,1141.3,11.41,11.41,11.41,38,14,24,36.84,1.31,3.55,0.38,14.57,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
25,High_Momentum_Entry,ADAUSDT,15m,10000,11049.83,1049.83,10.5,10.5,10.5,7,4,3,57.14,2.92,3.89,1.6,3.0,B+,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
26,Breakout_ADX_Pro,ADAUSDT,15m,10000,11049.83,1049.83,10.5,10.5,10.5,7,4,3,57.14,2.92,3.89,1.6,3.0,B+,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
27,Breakout_ADX_Pro,ADAUSDT,1h,10000,10951.55,951.55,9.52,9.52,9.52,13,5,8,38.46,1.87,3.39,0.81,4.75,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
28,High_Momentum_Entry,ADAUSDT,1h,10000,10951.55,951.55,9.52,9.52,9.52,13,5,8,38.46,1.87,3.39,0.81,4.75,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
29,Volume_EMA_Stochastic_ADX,ADAUSDT,1h,10000,10938.95,938.95,9.39,9.39,9.39,37,14,23,37.84,1.22,3.66,0.34,9.2,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
30,Breakout_Cluster,ADAUSDT,1h,10000,10896.61,896.61,8.97,8.97,8.97,24,8,16,33.33,1.34,3.92,0.47,12.54,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
31,Volume_Stochastic_MACD_ADX,ADAUSDT,1h,10000,10883.62,883.62,8.84,8.84,8.84,21,8,13,38.1,1.38,3.6,0.51,10.74,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
32,Breakout_Thermo,ADAUSDT,15m,10000,10821.07,821.07,8.21,8.21,8.21,14,6,8,42.86,1.7,3.36,0.67,6.73,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
33,ADX_BB_Entry,ADAUSDT,15m,10000,10814.1,814.1,8.14,8.14,8.14,35,16,19,45.71,1.47,1.93,0.27,5.06,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
34,Stochastic_Trend_ADX,ADAUSDT,15m,10000,10814.0,814.0,8.14,8.14,8.14,31,16,15,51.61,1.56,1.96,0.3,3.7,B+,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
35,Breakout_Stochastic_ADX,ADAUSDT,15m,10000,10799.13,799.13,7.99,7.99,7.99,12,6,6,50.0,1.78,3.39,0.75,3.86,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
36,Breakout_EMA_ADX_VWAP,ADAUSDT,15m,10000,10797.14,797.14,7.97,7.97,7.97,9,5,4,55.56,2.02,3.69,0.98,3.24,B+,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
37,Breakout_Stochastic,ADAUSDT,1h,10000,10778.1,778.1,7.78,7.78,7.78,48,15,33,31.25,1.14,3.78,0.25,16.73,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
38,Volatility_Expansion,ADAUSDT,1h,10000,10748.56,748.56,7.49,7.49,7.49,50,20,30,40.0,1.17,3.24,0.22,17.37,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
39,Moderate_Strategy,ADAUSDT,15m,10000,10737.35,737.35,7.37,7.37,7.37,35,15,20,42.86,1.42,1.82,0.25,5.69,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.07, TS:0.012",15m
40,Breakout_Hunter,ADAUSDT,15m,10000,10727.19,727.19,7.27,7.27,7.27,13,5,8,38.46,1.63,3.48,0.65,6.8,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
41,ADX_Trend_Strength,ADAUSDT,15m,10000,10723.76,723.76,7.24,7.24,7.24,35,15,20,42.86,1.41,1.93,0.25,5.69,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
42,ADX_Momentum,ADAUSDT,15m,10000,10716.77,716.77,7.17,7.17,7.17,35,15,20,42.86,1.41,1.93,0.25,5.71,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
43,VWAP_Trend_Follow,ADAUSDT,15m,10000,10715.73,715.73,7.16,7.16,7.16,36,16,20,44.44,1.4,1.91,0.24,4.95,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
44,Breakout_Multi_Signal,ADAUSDT,15m,10000,10713.01,713.01,7.13,7.13,7.13,9,4,5,44.44,1.86,3.69,0.89,5.96,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
45,Supertrend_BB_Entry,ADAUSDT,4h,10000,10707.31,707.31,7.07,7.07,7.07,15,8,7,53.33,1.52,3.3,0.55,8.57,B+,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
46,Supertrend_BB_Entry,ADAUSDT,15m,10000,10701.78,701.78,7.02,7.02,7.02,11,6,5,54.55,2.48,2.73,0.71,4.01,B+,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
47,MACD_VWAP_Breakout,ADAUSDT,15m,10000,10699.49,699.49,6.99,6.99,6.99,10,4,6,40.0,1.83,3.85,0.8,5.89,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
48,Breakout_VWAP,ADAUSDT,15m,10000,10699.49,699.49,6.99,6.99,6.99,10,4,6,40.0,1.83,3.85,0.8,5.89,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
49,Breakout_VWAP,ADAUSDT,4h,10000,10690.05,690.05,6.9,6.9,6.9,9,5,4,55.56,1.65,4.06,0.88,4.36,B+,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
50,MACD_VWAP_Breakout,ADAUSDT,4h,10000,10690.05,690.05,6.9,6.9,6.9,9,5,4,55.56,1.65,4.06,0.88,4.36,B+,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
51,Breakout_ADX,ADAUSDT,15m,10000,10666.49,666.49,6.66,6.66,6.66,14,6,8,42.86,1.59,3.09,0.55,4.93,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
52,Ultimate_Entry,ADAUSDT,15m,10000,10664.01,664.01,6.64,6.64,6.64,8,4,4,50.0,1.82,3.8,0.94,5.57,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",15m
53,Aggressive_Entry,ADAUSDT,15m,10000,10659.84,659.84,6.6,6.6,6.6,13,5,8,38.46,1.55,3.51,0.6,7.38,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
54,Breakout_Momentum,ADAUSDT,15m,10000,10641.86,641.86,6.42,6.42,6.42,11,4,7,36.36,1.63,3.58,0.68,6.21,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
55,Volume_MACD_ADX,ADAUSDT,15m,10000,10641.47,641.47,6.41,6.41,6.41,16,6,10,37.5,1.47,3.2,0.48,7.14,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
56,Volume_EMA_Stochastic_ADX,ADAUSDT,15m,10000,10634.8,634.8,6.35,6.35,6.35,13,5,8,38.46,1.6,3.38,0.57,5.35,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
57,Breakout_Alert,ADAUSDT,15m,10000,10624.73,624.73,6.25,6.25,6.25,18,6,12,33.33,1.43,3.02,0.42,6.02,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
58,Trend_Line_Break,ADAUSDT,15m,10000,10624.73,624.73,6.25,6.25,6.25,18,6,12,33.33,1.43,3.02,0.42,6.02,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
59,Breakout_Momentum,ADAUSDT,15m,10000,10604.29,604.29,6.04,6.04,6.04,11,4,7,36.36,1.58,3.61,0.64,6.54,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
60,Stochastic_ADX,ADAUSDT,15m,10000,10603.8,603.8,6.04,6.04,6.04,37,17,20,45.95,1.32,1.91,0.2,5.97,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
61,Volume_Stochastic_MACD_ADX,ADAUSDT,15m,10000,10601.14,601.14,6.01,6.01,6.01,9,4,5,44.44,1.63,3.78,0.77,4.98,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
62,Breakout_Pullback,ADAUSDT,15m,10000,10596.65,596.65,5.97,5.97,5.97,21,10,11,47.62,1.7,1.57,0.32,3.71,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
63,RSI_Trend_ADX,ADAUSDT,15m,10000,10587.58,587.58,5.88,5.88,5.88,31,14,17,45.16,1.42,1.85,0.23,3.93,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
64,Volume_Break_Pro,ADAUSDT,15m,10000,10586.53,586.53,5.87,5.87,5.87,13,6,7,46.15,1.5,3.2,0.53,5.47,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
65,Consolidation_Break,ADAUSDT,15m,10000,10586.53,586.53,5.87,5.87,5.87,13,6,7,46.15,1.5,3.2,0.53,5.47,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
66,MACD_BB_Stochastic_ADX,ADAUSDT,15m,10000,10581.16,581.16,5.81,5.81,5.81,7,5,2,71.43,3.54,2.36,0.9,2.12,B+,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
67,BB_EMA_VWAP,ADAUSDT,15m,10000,10576.38,576.38,5.76,5.76,5.76,29,13,16,44.83,1.42,1.94,0.24,6.96,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
68,MACD_Trend_Strength,ADAUSDT,15m,10000,10575.02,575.02,5.75,5.75,5.75,13,5,8,38.46,1.52,3.37,0.53,7.06,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
69,MACD_Breakout,ADAUSDT,15m,10000,10575.05,575.05,5.75,5.75,5.75,11,4,7,36.36,1.54,3.62,0.62,6.8,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
70,Volume_Trend_ADX,ADAUSDT,15m,10000,10575.02,575.02,5.75,5.75,5.75,13,5,8,38.46,1.52,3.37,0.53,7.06,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
71,RSI_Trend_Trade,ADAUSDT,15m,10000,10561.39,561.39,5.61,5.61,5.61,36,15,21,41.67,1.3,1.92,0.2,6.8,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
72,VWAP_Break_Entry,ADAUSDT,15m,10000,10555.53,555.53,5.56,5.56,5.56,15,6,9,40.0,1.45,3.21,0.45,3.86,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
73,Breakout_Stochastic_ADX,ADAUSDT,1h,10000,10554.03,554.03,5.54,5.54,5.54,43,13,30,30.23,1.09,4.22,0.23,14.04,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
74,Breakout_Cluster,ADAUSDT,15m,10000,10531.86,531.86,5.32,5.32,5.32,10,4,6,40.0,1.58,3.81,0.63,7.93,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
75,ADX_Volume_Break,ADAUSDT,15m,10000,10525.98,525.98,5.26,5.26,5.26,11,5,6,45.45,1.49,3.52,0.57,6.04,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
76,EMA_Breakout_ADX,ADAUSDT,15m,10000,10525.98,525.98,5.26,5.26,5.26,11,5,6,45.45,1.49,3.52,0.57,6.04,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
77,EMA_Convergence_Pro,ADAUSDT,15m,10000,10521.76,521.76,5.22,5.22,5.22,29,13,16,44.83,1.37,1.94,0.22,6.96,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
78,Supertrend_Reversal,ADAUSDT,1h,10000,10519.67,519.67,5.2,5.2,5.2,158,54,104,34.18,1.05,2.07,0.07,13.99,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
79,EMA_BB_ADX,ADAUSDT,15m,10000,10508.06,508.06,5.08,5.08,5.08,26,11,15,42.31,1.35,2.38,0.25,5.63,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
80,Trend_BB_Trade,ADAUSDT,15m,10000,10507.07,507.07,5.07,5.07,5.07,27,12,15,44.44,1.35,2.32,0.24,6.19,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
81,RSI_Stochastic_ADX,ADAUSDT,4h,10000,10503.59,503.59,5.04,5.04,5.04,64,22,42,34.38,1.06,4.36,0.19,24.38,C,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
82,RSI_Stochastic_VWAP_ADX,ADAUSDT,1h,10000,10502.59,502.59,5.03,5.03,5.03,22,8,14,36.36,1.25,3.37,0.31,8.31,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
83,ADX_Volatility_Trade,ADAUSDT,15m,10000,10497.93,497.93,4.98,4.98,4.98,41,17,24,41.46,1.26,1.73,0.16,6.71,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
84,ADX_BB_Combo,ADAUSDT,15m,10000,10497.93,497.93,4.98,4.98,4.98,41,17,24,41.46,1.26,1.73,0.16,6.71,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
85,Breakout_Confirmation,ADAUSDT,15m,10000,10497.13,497.13,4.97,4.97,4.97,18,6,12,33.33,1.32,3.07,0.35,7.15,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
86,Trend_Break_Pro,ADAUSDT,15m,10000,10497.13,497.13,4.97,4.97,4.97,18,6,12,33.33,1.32,3.07,0.35,7.15,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
87,MACD_Supertrend_ADX,ADAUSDT,15m,10000,10495.64,495.64,4.96,4.96,4.96,26,11,15,42.31,1.33,2.42,0.24,6.1,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
88,MACD_Supertrend,ADAUSDT,15m,10000,10496.36,496.36,4.96,4.96,4.96,38,17,21,44.74,1.25,1.89,0.17,6.93,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
89,MACD_ADX_Combo,ADAUSDT,15m,10000,10495.64,495.64,4.96,4.96,4.96,26,11,15,42.31,1.33,2.42,0.24,6.1,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
90,Trend_Strength_Entry,ADAUSDT,15m,10000,10495.64,495.64,4.96,4.96,4.96,26,11,15,42.31,1.33,2.42,0.24,6.1,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
91,MACD_Trend_Follow,ADAUSDT,15m,10000,10495.64,495.64,4.96,4.96,4.96,26,11,15,42.31,1.33,2.42,0.24,6.1,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
