Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
1,Conservative_Entry,XRPUSDT,1h,10000,14153.17,4153.17,41.53,41.53,41.53,58,17,41,29.31,1.59,3.32,0.7,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",1h
2,MACD_Breakout,XRPUSDT,1h,10000,12674.22,2674.22,26.74,26.74,26.74,13,4,9,30.77,2.06,7.27,2.19,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
3,VWAP_Break_Entry,XRPUSDT,1h,10000,12342.06,2342.06,23.42,23.42,23.42,21,6,15,28.57,1.57,5.87,1.24,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
4,Moderate_Strategy,XRPUSDT,1h,10000,12325.98,2325.98,23.26,23.26,23.26,41,10,31,24.39,1.39,4.34,0.64,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.07, TS:0.012",1h
5,Swing_Trade,XRPUSDT,1h,10000,12189.45,2189.45,21.89,21.89,21.89,33,9,24,27.27,1.37,4.86,0.76,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.08, TS:0.015",1h
6,RSI_Trend_ADX,XRPUSDT,4h,10000,12129.49,2129.49,21.29,21.29,21.29,67,14,53,20.9,1.19,5.13,0.44,B,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
7,MACD_Supertrend_ADX,XRPUSDT,1h,10000,12091.72,2091.72,20.92,20.92,20.92,26,7,19,26.92,1.41,5.46,0.93,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
8,MACD_Trend_Follow,XRPUSDT,1h,10000,12091.72,2091.72,20.92,20.92,20.92,26,7,19,26.92,1.41,5.46,0.93,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
9,MACD_ADX_Combo,XRPUSDT,1h,10000,12091.72,2091.72,20.92,20.92,20.92,26,7,19,26.92,1.41,5.46,0.93,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
10,Multi_Timeframe_Entry,XRPUSDT,1h,10000,12091.72,2091.72,20.92,20.92,20.92,26,7,19,26.92,1.41,5.46,0.93,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
11,ADX_EMA_Trade,XRPUSDT,1h,10000,12091.72,2091.72,20.92,20.92,20.92,26,7,19,26.92,1.41,5.46,0.93,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
12,ADX_Breakout,XRPUSDT,1h,10000,12091.72,2091.72,20.92,20.92,20.92,26,7,19,26.92,1.41,5.46,0.93,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
13,Channel_Trend_Follow,XRPUSDT,1h,10000,12091.72,2091.72,20.92,20.92,20.92,26,7,19,26.92,1.41,5.46,0.93,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
14,Trend_Strength_Entry,XRPUSDT,1h,10000,12091.72,2091.72,20.92,20.92,20.92,26,7,19,26.92,1.41,5.46,0.93,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
15,VWAP_Trend_Follow,XRPUSDT,1h,10000,12055.9,2055.9,20.56,20.56,20.56,39,9,30,23.08,1.34,4.48,0.62,B,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
16,ADX_Trend_Strength,XRPUSDT,1h,10000,11888.86,1888.86,18.89,18.89,18.89,39,9,30,23.08,1.31,4.5,0.58,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
17,VWAP_EMA_Strength,XRPUSDT,1h,10000,11865.79,1865.79,18.66,18.66,18.66,27,7,20,25.93,1.36,5.39,0.82,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
18,Supertrend_Cluster,XRPUSDT,1h,10000,11865.79,1865.79,18.66,18.66,18.66,27,7,20,25.93,1.36,5.39,0.82,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
19,VWAP_ADX_Trade,XRPUSDT,1h,10000,11865.79,1865.79,18.66,18.66,18.66,27,7,20,25.93,1.36,5.39,0.82,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
20,VWAP_Trend_Strength,XRPUSDT,1h,10000,11865.79,1865.79,18.66,18.66,18.66,27,7,20,25.93,1.36,5.39,0.82,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
21,EMA_BB_ADX,XRPUSDT,1h,10000,11823.14,1823.14,18.23,18.23,18.23,26,7,19,26.92,1.35,5.52,0.84,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
22,RSI_Recovery,XRPUSDT,1h,10000,11705.93,1705.93,17.06,17.06,17.06,54,11,43,20.37,1.3,3.64,0.39,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
23,Breakout_Volume_ADX,XRPUSDT,1h,10000,11684.47,1684.47,16.84,16.84,16.84,16,4,12,25.0,1.52,6.68,1.25,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
24,Volume_Spike_Pro,XRPUSDT,1h,10000,11680.39,1680.39,16.8,16.8,16.8,40,9,31,22.5,1.33,4.14,0.51,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
25,Breakout_Retest,XRPUSDT,15m,10000,11674.32,1674.32,16.74,16.74,16.74,5,3,2,60.0,9.19,3.57,3.39,B+,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
26,Trend_BB_Trade,XRPUSDT,1h,10000,11644.55,1644.55,16.45,16.45,16.45,27,7,20,25.93,1.31,5.43,0.75,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
27,EMA_Breakout_ADX,XRPUSDT,1h,10000,11619.83,1619.83,16.2,16.2,16.2,16,4,12,25.0,1.51,6.62,1.21,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
28,ADX_Volume_Break,XRPUSDT,1h,10000,11619.83,1619.83,16.2,16.2,16.2,16,4,12,25.0,1.51,6.62,1.21,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
29,Supertrend_RSI_MACD_ADX,XRPUSDT,1h,10000,11563.48,1563.48,15.63,15.63,15.63,30,7,23,23.33,1.27,5.23,0.66,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
30,Supertrend_Confirm,XRPUSDT,1h,10000,11563.48,1563.48,15.63,15.63,15.63,30,7,23,23.33,1.27,5.23,0.66,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
31,EMA_Pro_Entry,XRPUSDT,4h,10000,11542.07,1542.07,15.42,15.42,15.42,73,14,59,19.18,1.13,5.09,0.34,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
32,Multi_Signal_Entry,XRPUSDT,4h,10000,11542.07,1542.07,15.42,15.42,15.42,73,14,59,19.18,1.13,5.09,0.34,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
33,Bollinger_Bounce,XRPUSDT,15m,10000,11473.88,1473.88,14.74,14.74,14.74,13,4,9,30.77,3.23,2.78,1.18,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
34,Stochastic_Reversal,XRPUSDT,15m,10000,11473.88,1473.88,14.74,14.74,14.74,13,4,9,30.77,3.23,2.78,1.18,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
35,Oversold_Recovery,XRPUSDT,15m,10000,11427.8,1427.8,14.28,14.28,14.28,7,3,4,42.86,4.14,3.63,2.11,B,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
36,Mean_Reversion_Pro,XRPUSDT,15m,10000,11427.8,1427.8,14.28,14.28,14.28,7,3,4,42.86,4.14,3.63,2.11,B,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
37,Double_Bottom_Formation,XRPUSDT,15m,10000,11427.8,1427.8,14.28,14.28,14.28,7,3,4,42.86,4.14,3.63,2.11,B,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
38,RSI_Confirmation,XRPUSDT,15m,10000,11427.8,1427.8,14.28,14.28,14.28,7,3,4,42.86,4.14,3.63,2.11,B,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
39,BB_Stochastic_Trade,XRPUSDT,15m,10000,11427.8,1427.8,14.28,14.28,14.28,7,3,4,42.86,4.14,3.63,2.11,B,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
40,Stochastic_KD_Cross,XRPUSDT,1h,10000,11397.4,1397.4,13.97,13.97,13.97,55,11,44,20.0,1.24,3.63,0.33,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
41,Max_Agreement,XRPUSDT,1h,10000,11389.17,1389.17,13.89,13.89,13.89,13,3,10,23.08,1.41,8.38,1.39,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",1h
42,Multi_Indicator,XRPUSDT,1h,10000,11388.81,1388.81,13.89,13.89,13.89,31,7,24,22.58,1.24,5.16,0.58,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
43,EMA_RSI_MACD_ADX,XRPUSDT,1h,10000,11388.81,1388.81,13.89,13.89,13.89,31,7,24,22.58,1.24,5.16,0.58,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
44,RSI_Extreme_Reversal,XRPUSDT,15m,10000,11378.9,1378.9,13.79,13.79,13.79,14,4,10,28.57,2.83,2.74,1.03,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
45,ADX_BB_Combo,XRPUSDT,15m,10000,11356.86,1356.86,13.57,13.57,13.57,10,3,7,30.0,2.54,3.98,1.44,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
46,ADX_Volatility_Trade,XRPUSDT,15m,10000,11356.86,1356.86,13.57,13.57,13.57,10,3,7,30.0,2.54,3.98,1.44,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
47,Volume_Stochastic_MACD_ADX,XRPUSDT,1h,10000,11352.25,1352.25,13.52,13.52,13.52,12,3,9,25.0,1.59,6.85,1.35,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
48,VWAP_ADX_Strength,XRPUSDT,1h,10000,11321.44,1321.44,13.21,13.21,13.21,27,6,21,22.22,1.29,5.07,0.62,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
49,BB_Stochastic_ADX,XRPUSDT,15m,10000,11318.54,1318.54,13.19,13.19,13.19,10,3,7,30.0,2.47,3.96,1.4,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
50,VWAP_Break_Pro,XRPUSDT,1h,10000,11313.83,1313.83,13.14,13.14,13.14,27,6,21,22.22,1.29,5.07,0.62,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
51,Stochastic_Momentum,XRPUSDT,15m,10000,11286.29,1286.29,12.86,12.86,12.86,11,3,8,27.27,2.32,3.91,1.25,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
52,EMA_Acceleration,XRPUSDT,1h,10000,11267.83,1267.83,12.68,12.68,12.68,29,7,22,24.14,1.24,5.35,0.58,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
53,VWAP_Momentum,XRPUSDT,1h,10000,11251.02,1251.02,12.51,12.51,12.51,32,6,26,18.75,1.29,4.43,0.5,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
54,RSI_Extreme_Play,XRPUSDT,1h,10000,11238.85,1238.85,12.39,12.39,12.39,78,15,63,19.23,1.2,2.72,0.21,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",1h
55,BB_Recovery,XRPUSDT,15m,10000,11238.37,1238.37,12.38,12.38,12.38,9,3,6,33.33,3.02,3.42,1.45,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
56,Stochastic_Momentum,XRPUSDT,1h,10000,11236.54,1236.54,12.37,12.37,12.37,46,9,37,19.57,1.22,4.01,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
57,Supertrend_Cluster,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
58,Supertrend_Momentum,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
59,VWAP_Cluster,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
60,Dual_Confirmation,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
61,MACD_Zero_Cross,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
62,Supertrend_Reversal_Pro,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
63,Supertrend_Pro,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
64,Supertrend_RSI,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
65,RSI_MACD_Combo,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
66,MACD_Supertrend_Combo,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
67,MACD_Histogram_Pro,XRPUSDT,1h,10000,11201.62,1201.62,12.02,12.02,12.02,45,9,36,20.0,1.22,4.05,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
68,ADX_Breakout_Pro,XRPUSDT,1h,10000,11169.85,1169.85,11.7,11.7,11.7,28,7,21,25.0,1.2,5.79,0.59,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
69,Breakout_Volume_Confirm,XRPUSDT,1h,10000,11169.85,1169.85,11.7,11.7,11.7,28,7,21,25.0,1.2,5.79,0.59,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
70,Volume_Profile_Breakout,XRPUSDT,1h,10000,11169.85,1169.85,11.7,11.7,11.7,28,7,21,25.0,1.2,5.79,0.59,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
71,Breakout_Success,XRPUSDT,1h,10000,11169.85,1169.85,11.7,11.7,11.7,28,7,21,25.0,1.2,5.79,0.59,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
72,MACD_Cross_Pro,XRPUSDT,15m,10000,11169.55,1169.55,11.7,11.7,11.7,11,3,8,27.27,2.26,3.71,1.15,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
73,Volume_Confirm,XRPUSDT,1h,10000,11169.85,1169.85,11.7,11.7,11.7,28,7,21,25.0,1.2,5.79,0.59,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
74,Volume_Spike_Pro,XRPUSDT,15m,10000,11146.39,1146.39,11.46,11.46,11.46,11,3,8,27.27,2.19,3.77,1.13,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
75,RSI_MACD_Combo,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
76,MACD_Zero_Cross,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
77,Supertrend_Cluster,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
78,Supertrend_Pro,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
79,MACD_Supertrend_Combo,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
80,MACD_Histogram_Pro,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
81,Supertrend_Reversal_Pro,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
82,VWAP_Cluster,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
83,Supertrend_Momentum,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
84,Dual_Confirmation,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
85,Supertrend_RSI,XRPUSDT,15m,10000,11144.36,1144.36,11.44,11.44,11.44,12,3,9,25.0,2.07,3.77,1.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
86,Multi_Signal_Entry,XRPUSDT,15m,10000,11142.78,1142.78,11.43,11.43,11.43,6,2,4,33.33,2.85,4.94,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
87,EMA_Pro_Entry,XRPUSDT,15m,10000,11142.78,1142.78,11.43,11.43,11.43,6,2,4,33.33,2.85,4.94,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
88,RSI_Stochastic_ADX,XRPUSDT,15m,10000,11133.71,1133.71,11.34,11.34,11.34,5,2,3,40.0,3.18,4.89,2.42,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
89,ADX_BB_MACD,XRPUSDT,15m,10000,11133.71,1133.71,11.34,11.34,11.34,5,2,3,40.0,3.18,4.89,2.42,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
90,RSI_Trend_ADX,XRPUSDT,15m,10000,11126.24,1126.24,11.26,11.26,11.26,6,2,4,33.33,2.82,4.9,2.02,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
91,VWAP_Momentum,XRPUSDT,15m,10000,11123.94,1123.94,11.24,11.24,11.24,6,2,4,33.33,2.76,4.96,2.02,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
92,Conservative_Entry,XRPUSDT,15m,10000,11116.7,1116.7,11.17,11.17,11.17,14,4,10,28.57,2.21,2.76,0.85,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",15m
93,Trend_Follower_Multi,XRPUSDT,1h,10000,11114.35,1114.35,11.14,11.14,11.14,28,6,22,21.43,1.25,4.89,0.53,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
94,Supertrend_ADX_Pro,XRPUSDT,1h,10000,11113.8,1113.8,11.14,11.14,11.14,29,7,22,24.14,1.2,5.46,0.54,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
95,Golden_Cross_Pro,XRPUSDT,1h,10000,11114.35,1114.35,11.14,11.14,11.14,28,6,22,21.43,1.25,4.89,0.53,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
96,Supertrend_Multi_Pro,XRPUSDT,1h,10000,11114.35,1114.35,11.14,11.14,11.14,28,6,22,21.43,1.25,4.89,0.53,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
