Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
466,Entry long,2024-07-16 15:30,Long,64526,0.001454,93.820804,0.12,0.12,0.97,1.03,-0.59,-0.63,-60.6,-6.06
467,Exit short,2024-07-17 18:15,Exit Short,64456,0.001467,93.929076,-0.72,-0.77,0.08,0.09,-0.67,-0.72,-61.32,-6.13
467,Entry short,2024-07-17 16:45,Short,64028,0.001467,93.929076,-0.72,-0.77,0.08,0.09,-0.67,-0.72,-61.32,-6.13
468,Exit long,2024-07-22 13:30,Exit Long,67393,0.001387,93.809745,-0.43,-0.46,0.26,0.28,-0.38,-0.41,-61.75,-6.17
468,Entry long,2024-07-22 12:45,Long,67635,0.001387,93.809745,-0.43,-0.46,0.26,0.28,-0.38,-0.41,-61.75,-6.17
469,Exit short,2024-07-22 16:45,Exit Short,67278,0.001401,93.745113,-0.61,-0.65,0.42,0.44,-0.56,-0.60,-62.35,-6.24
469,Entry short,2024-07-22 14:45,Short,66913,0.001401,93.745113,-0.61,-0.65,0.42,0.44,-0.56,-0.60,-62.35,-6.24
470,Exit short,2024-07-24 02:45,Exit Short,65812,0.00143,93.71934,-0.49,-0.52,0,0.00,-0.44,-0.47,-62.84,-6.28
470,Entry short,2024-07-24 02:30,Short,65538,0.00143,93.71934,-0.49,-0.52,0,0.00,-0.44,-0.47,-62.84,-6.28
471,Exit long,2024-07-25 19:00,Mean Exit,64549,0.001445,93.66779,-0.49,-0.52,0.44,0.47,-0.69,-0.74,-63.33,-6.33
471,Entry long,2024-07-25 15:00,Long,64822,0.001445,93.66779,-0.49,-0.52,0.44,0.47,-0.69,-0.74,-63.33,-6.33
472,Exit long,2024-07-26 12:45,Mean Exit,67130,0.00139,93.58175,-0.36,-0.39,0.17,0.18,-0.35,-0.38,-63.69,-6.37
472,Entry long,2024-07-26 09:45,Long,67325,0.00139,93.58175,-0.36,-0.39,0.17,0.18,-0.35,-0.38,-63.69,-6.37
473,Exit long,2024-07-26 14:15,Exit Long,67591,0.001378,93.52486,-0.48,-0.51,0.12,0.13,-0.43,-0.46,-64.17,-6.42
473,Entry long,2024-07-26 14:00,Long,67870,0.001378,93.52486,-0.48,-0.51,0.12,0.13,-0.43,-0.46,-64.17,-6.42
474,Exit long,2024-07-26 20:30,Exit Long,67686,0.001375,93.504125,-0.53,-0.57,0,0.00,-0.48,-0.52,-64.7,-6.47
474,Entry long,2024-07-26 20:00,Long,68003,0.001375,93.504125,-0.53,-0.57,0,0.00,-0.48,-0.52,-64.7,-6.47
475,Exit short,2024-07-27 20:15,Exit Short,67074,0.001379,93.315551,0.73,0.78,0.77,0.83,-0.57,-0.61,-63.97,-6.40
475,Entry short,2024-07-27 20:15,Short,67669,0.001379,93.315551,0.73,0.78,0.77,0.83,-0.57,-0.61,-63.97,-6.40
476,Exit long,2024-07-29 13:15,Exit Long,69658,0.001337,93.519139,-0.48,-0.51,0,0.00,-0.43,-0.46,-64.45,-6.45
476,Entry long,2024-07-29 13:15,Long,69947,0.001337,93.519139,-0.48,-0.51,0,0.00,-0.43,-0.46,-64.45,-6.45
477,Exit short,2024-07-30 15:00,Exit Short,65584,0.001415,93.42679,0.53,0.57,0.58,0.62,-0.15,-0.16,-63.92,-6.39
477,Entry short,2024-07-30 14:45,Short,66026,0.001415,93.42679,0.53,0.57,0.58,0.62,-0.15,-0.16,-63.92,-6.39
478,Exit short,2024-07-31 05:45,Exit Short,66098,0.001421,93.557219,-0.46,-0.49,0.45,0.48,-0.41,-0.44,-64.38,-6.44
478,Entry short,2024-07-31 04:15,Short,65839,0.001421,93.557219,-0.46,-0.49,0.45,0.48,-0.41,-0.44,-64.38,-6.44
479,Exit long,2024-07-31 13:30,Exit Long,66734,0.001407,93.461382,0.34,0.36,0.39,0.41,-0.08,-0.09,-64.04,-6.40
479,Entry long,2024-07-31 13:30,Long,66426,0.001407,93.461382,0.34,0.36,0.39,0.41,-0.08,-0.09,-64.04,-6.40
480,Exit short,2024-07-31 19:45,Exit Short,65100,0.001424,93.539712,0.74,0.80,0.79,0.84,-0.05,-0.05,-63.3,-6.33
480,Entry short,2024-07-31 19:45,Short,65688,0.001424,93.539712,0.74,0.80,0.79,0.84,-0.05,-0.05,-63.3,-6.33
481,Exit long,2024-08-01 13:30,Mean Exit,64569,0.001445,93.58976,-0.38,-0.41,0.17,0.18,-0.36,-0.38,-63.68,-6.37
481,Entry long,2024-08-01 12:15,Long,64768,0.001445,93.58976,-0.38,-0.41,0.17,0.18,-0.36,-0.38,-63.68,-6.37
482,Exit long,2024-08-02 14:00,Exit Long,64714,0.001435,93.537605,-0.77,-0.82,0.15,0.16,-0.72,-0.77,-64.44,-6.44
482,Entry long,2024-08-02 14:00,Long,65183,0.001435,93.537605,-0.77,-0.82,0.15,0.16,-0.72,-0.77,-64.44,-6.44
483,Exit short,2024-08-02 20:15,Exit Short,62175,0.001482,93.518646,1.28,1.37,1.33,1.42,-0.74,-0.79,-63.16,-6.32
483,Entry short,2024-08-02 15:00,Short,63103,0.001482,93.518646,1.28,1.37,1.33,1.42,-0.74,-0.79,-63.16,-6.32
484,Exit short,2024-08-03 00:45,Exit Short,61030,0.001512,93.56256,1.19,1.27,1.24,1.32,-0.48,-0.51,-61.97,-6.20
484,Entry short,2024-08-02 21:15,Short,61880,0.001512,93.56256,1.19,1.27,1.24,1.32,-0.48,-0.51,-61.97,-6.20
485,Exit short,2024-08-03 15:45,Exit Short,60991,0.001527,93.718098,0.49,0.52,0.54,0.57,-0.05,-0.05,-61.48,-6.15
485,Entry short,2024-08-03 15:45,Short,61374,0.001527,93.718098,0.49,0.52,0.54,0.57,-0.05,-0.05,-61.48,-6.15
486,Exit short,2024-08-04 08:30,Exit Short,60564,0.001555,93.805375,-0.47,-0.50,0.33,0.36,-0.42,-0.45,-61.94,-6.19
486,Entry short,2024-08-04 08:00,Short,60325,0.001555,93.805375,-0.47,-0.50,0.33,0.36,-0.42,-0.45,-61.94,-6.19
487,Exit short,2024-08-05 06:15,Exit Short,50019,0.001815,93.6903,2.81,3.00,2.86,3.05,-0.41,-0.44,-59.13,-5.91
487,Entry short,2024-08-05 06:15,Short,51620,0.001815,93.6903,2.81,3.00,2.86,3.05,-0.41,-0.44,-59.13,-5.91
488,Exit short,2024-08-06 10:30,Exit Short,55436,0.001714,93.97005,-1.14,-1.21,0.24,0.26,-1.09,-1.16,-60.27,-6.03
488,Entry short,2024-08-06 09:15,Short,54825,0.001714,93.97005,-1.14,-1.21,0.24,0.26,-1.09,-1.16,-60.27,-6.03
489,Exit long,2024-08-06 19:15,Mean Exit,56442,0.001667,93.898776,0.1,0.10,1.17,1.25,-0.99,-1.05,-60.18,-6.02
489,Entry long,2024-08-06 14:45,Long,56328,0.001667,93.898776,0.1,0.10,1.17,1.25,-0.99,-1.05,-60.18,-6.02
490,Exit short,2024-08-07 17:15,Exit Short,55570,0.00167,93.88907,0.99,1.06,1.04,1.11,-0.4,-0.43,-59.18,-5.92
490,Entry short,2024-08-07 14:30,Short,56221,0.00167,93.88907,0.99,1.06,1.04,1.11,-0.4,-0.43,-59.18,-5.92
491,Exit long,2024-08-08 01:45,Exit Long,56590,0.001642,94.088242,-1.26,-1.34,0,0.00,-1.21,-1.29,-60.44,-6.04
491,Entry long,2024-08-08 01:45,Long,57301,0.001642,94.088242,-1.26,-1.34,0,0.00,-1.21,-1.29,-60.44,-6.04
492,Exit long,2024-08-10 12:30,Mean Exit,60862,0.001543,93.905437,-0.09,-0.10,0.35,0.37,-0.38,-0.40,-60.53,-6.05
492,Entry long,2024-08-10 08:00,Long,60859,0.001543,93.905437,-0.09,-0.10,0.35,0.37,-0.38,-0.40,-60.53,-6.05
493,Exit long,2024-08-10 19:00,Exit Long,60886,0.001536,93.881856,-0.45,-0.48,0.03,0.04,-0.41,-0.43,-60.99,-6.10
493,Entry long,2024-08-10 18:15,Long,61121,0.001536,93.881856,-0.45,-0.48,0.03,0.04,-0.41,-0.43,-60.99,-6.10
494,Exit short,2024-08-11 12:15,Exit Short,60327,0.001545,93.77532,0.48,0.51,0.52,0.56,-0.18,-0.20,-60.51,-6.05
494,Entry short,2024-08-11 11:30,Short,60696,0.001545,93.77532,0.48,0.51,0.52,0.56,-0.18,-0.20,-60.51,-6.05
495,Exit short,2024-08-11 20:00,Exit Short,59295,0.001572,93.8091,0.5,0.54,0.55,0.59,-0.34,-0.36,-60.01,-6.00
495,Entry short,2024-08-11 19:30,Short,59675,0.001572,93.8091,0.5,0.54,0.55,0.59,-0.34,-0.36,-60.01,-6.00
496,Exit long,2024-08-12 11:45,Exit Long,59954,0.001583,93.93522,0.88,0.93,0.92,0.98,-0.05,-0.05,-59.13,-5.91
496,Entry long,2024-08-12 11:15,Long,59340,0.001583,93.93522,0.88,0.93,0.92,0.98,-0.05,-0.05,-59.13,-5.91
497,Exit short,2024-08-13 06:45,Exit Short,59393,0.001595,94.010895,-0.82,-0.87,0.01,0.01,-0.77,-0.82,-59.94,-5.99
497,Entry short,2024-08-13 04:15,Short,58941,0.001595,94.010895,-0.82,-0.87,0.01,0.01,-0.77,-0.82,-59.94,-5.99
498,Exit long,2024-08-13 14:30,Exit Long,59197,0.001577,93.963968,-0.7,-0.75,0.14,0.15,-0.66,-0.70,-60.65,-6.06
498,Entry long,2024-08-13 14:15,Long,59584,0.001577,93.963968,-0.7,-0.75,0.14,0.15,-0.66,-0.70,-60.65,-6.06
499,Exit long,2024-08-14 06:00,Mean Exit,60852,0.001536,93.83424,-0.46,-0.49,0.3,0.32,-0.45,-0.48,-61.11,-6.11
499,Entry long,2024-08-14 03:30,Long,61090,0.001536,93.83424,-0.46,-0.49,0.3,0.32,-0.45,-0.48,-61.11,-6.11
500,Exit long,2024-08-14 11:00,Exit Long,61092,0.00153,93.82419,-0.45,-0.48,0,0.00,-0.4,-0.43,-61.55,-6.16
500,Entry long,2024-08-14 10:45,Long,61323,0.00153,93.82419,-0.45,-0.48,0,0.00,-0.4,-0.43,-61.55,-6.16
501,Exit long,2024-08-16 10:15,Mean Exit,58401,0.001612,93.815176,0.23,0.25,0.73,0.77,-0.67,-0.71,-61.32,-6.13
501,Entry long,2024-08-16 03:00,Long,58198,0.001612,93.815176,0.23,0.25,0.73,0.77,-0.67,-0.71,-61.32,-6.13
502,Exit long,2024-08-18 12:45,Exit Long,60240,0.001564,93.789952,0.33,0.35,0.38,0.40,-0.35,-0.37,-60.99,-6.10
502,Entry long,2024-08-18 10:15,Long,59968,0.001564,93.789952,0.33,0.35,0.38,0.40,-0.35,-0.37,-60.99,-6.10
503,Exit short,2024-08-19 11:45,Exit Short,58268,0.001617,93.821574,-0.49,-0.52,0.24,0.26,-0.44,-0.47,-61.48,-6.15
503,Entry short,2024-08-19 10:00,Short,58022,0.001617,93.821574,-0.49,-0.52,0.24,0.26,-0.44,-0.47,-61.48,-6.15
504,Exit long,2024-08-22 10:45,Exit Long,61410,0.001535,93.80078,0.37,0.39,0.42,0.44,-0.1,-0.11,-61.11,-6.11
504,Entry long,2024-08-22 10:30,Long,61108,0.001535,93.80078,0.37,0.39,0.42,0.44,-0.1,-0.11,-61.11,-6.11
505,Exit long,2024-08-24 11:00,Mean Exit,64142,0.00146,93.82252,-0.27,-0.29,0.31,0.33,-0.24,-0.26,-61.38,-6.14
505,Entry long,2024-08-24 07:30,Long,64262,0.00146,93.82252,-0.27,-0.29,0.31,0.33,-0.24,-0.26,-61.38,-6.14
506,Exit long,2024-08-29 06:30,Exit Long,59752,0.001577,93.755804,0.38,0.40,0.43,0.45,-0.16,-0.17,-61,-6.10
506,Entry long,2024-08-29 06:00,Long,59452,0.001577,93.755804,0.38,0.40,0.43,0.45,-0.16,-0.17,-61,-6.10
507,Exit long,2024-08-29 11:45,Exit Long,60281,0.001564,93.797772,0.39,0.41,0.43,0.46,-0.05,-0.05,-60.61,-6.06
507,Entry long,2024-08-29 11:30,Long,59973,0.001564,93.797772,0.39,0.41,0.43,0.46,-0.05,-0.05,-60.61,-6.06
508,Exit short,2024-08-30 16:15,Exit Short,57899,0.001605,93.826695,0.81,0.86,0.85,0.91,-0.35,-0.38,-59.81,-5.98
508,Entry short,2024-08-30 15:00,Short,58459,0.001605,93.826695,0.81,0.86,0.85,0.91,-0.35,-0.38,-59.81,-5.98
509,Exit long,2024-09-02 23:00,Exit Long,59359,0.001592,93.926408,0.48,0.51,0.53,0.56,-0.22,-0.23,-59.33,-5.93
509,Entry long,2024-09-02 21:00,Long,58999,0.001592,93.926408,0.48,0.51,0.53,0.56,-0.22,-0.23,-59.33,-5.93
510,Exit long,2024-09-03 02:30,Exit Long,59511,0.001573,94.035513,-0.52,-0.55,0,0.00,-0.47,-0.50,-59.85,-5.98
510,Entry long,2024-09-03 02:15,Long,59781,0.001573,94.035513,-0.52,-0.55,0,0.00,-0.47,-0.50,-59.85,-5.98
511,Exit long,2024-09-04 15:45,Exit Long,58040,0.001633,93.959554,0.73,0.77,0.77,0.82,-0.31,-0.33,-59.12,-5.91
511,Entry long,2024-09-04 15:00,Long,57538,0.001633,93.959554,0.73,0.77,0.77,0.82,-0.31,-0.33,-59.12,-5.91
512,Exit short,2024-09-05 03:00,Exit Short,57475,0.001626,94.033206,0.49,0.52,0.53,0.57,-0.05,-0.05,-58.64,-5.86
512,Entry short,2024-09-05 02:30,Short,57831,0.001626,94.033206,0.49,0.52,0.53,0.57,-0.05,-0.05,-58.64,-5.86
513,Exit short,2024-09-05 17:00,Exit Short,56431,0.001681,94.088932,-0.87,-0.92,0,0.00,-0.82,-0.87,-59.5,-5.95
513,Entry short,2024-09-05 15:45,Short,55972,0.001681,94.088932,-0.87,-0.92,0,0.00,-0.82,-0.87,-59.5,-5.95
514,Exit long,2024-09-06 05:15,Mean Exit,56516,0.001656,94.03596,-0.54,-0.57,0.02,0.03,-0.54,-0.57,-60.04,-6.00
514,Entry long,2024-09-06 02:15,Long,56785,0.001656,94.03596,-0.54,-0.57,0.02,0.03,-0.54,-0.57,-60.04,-6.00
515,Exit long,2024-09-06 13:30,Exit Long,56479,0.001652,93.919504,-0.71,-0.76,0.17,0.18,-0.66,-0.71,-60.75,-6.08
515,Entry long,2024-09-06 13:00,Long,56852,0.001652,93.919504,-0.71,-0.76,0.17,0.18,-0.66,-0.71,-60.75,-6.08
516,Exit long,2024-09-07 09:30,Mean Exit,54196,0.001729,93.834559,-0.22,-0.24,0.18,0.19,-0.44,-0.47,-60.98,-6.10
516,Entry long,2024-09-07 05:15,Long,54271,0.001729,93.834559,-0.22,-0.24,0.18,0.19,-0.44,-0.47,-60.98,-6.10
517,Exit long,2024-09-08 10:00,Exit Long,54453,0.001718,93.859494,-0.4,-0.43,0,0.00,-0.36,-0.38,-61.38,-6.14
517,Entry long,2024-09-08 09:30,Long,54633,0.001718,93.859494,-0.4,-0.43,0,0.00,-0.36,-0.38,-61.38,-6.14
518,Exit long,2024-09-08 22:30,Exit Long,54946,0.001698,93.727902,-0.52,-0.56,0.01,0.01,-0.48,-0.51,-61.9,-6.19
518,Entry long,2024-09-08 22:30,Long,55199,0.001698,93.727902,-0.52,-0.56,0.01,0.01,-0.48,-0.51,-61.9,-6.19
519,Exit short,2024-09-09 07:30,Exit Short,54985,0.001714,93.73866,-0.6,-0.64,0.13,0.14,-0.55,-0.59,-62.5,-6.25
519,Entry short,2024-09-09 05:45,Short,54690,0.001714,93.73866,-0.6,-0.64,0.13,0.14,-0.55,-0.59,-62.5,-6.25
520,Exit short,2024-09-09 15:00,Exit Short,55173,0.001708,93.65818,-0.67,-0.72,0,0.00,-0.62,-0.67,-63.17,-6.32
520,Entry short,2024-09-09 15:00,Short,54835,0.001708,93.65818,-0.67,-0.72,0,0.00,-0.62,-0.67,-63.17,-6.32
521,Exit long,2024-09-10 18:30,Exit Long,57885,0.001631,93.656913,0.66,0.70,0.71,0.75,-0.05,-0.05,-62.51,-6.25
521,Entry long,2024-09-10 18:15,Long,57423,0.001631,93.656913,0.66,0.70,0.71,0.75,-0.05,-0.05,-62.51,-6.25
522,Exit short,2024-09-11 15:00,Exit Short,56162,0.00168,93.6432,-0.8,-0.86,0.27,0.28,-0.76,-0.81,-63.32,-6.33
522,Entry short,2024-09-11 14:00,Short,55740,0.00168,93.6432,-0.8,-0.86,0.27,0.28,-0.76,-0.81,-63.32,-6.33
523,Exit short,2024-09-13 05:45,Mean Exit,57998,0.001618,93.607772,-0.33,-0.35,0,0.00,-0.31,-0.33,-63.64,-6.36
523,Entry short,2024-09-13 04:00,Short,57854,0.001618,93.607772,-0.33,-0.35,0,0.00,-0.31,-0.33,-63.64,-6.36
524,Exit long,2024-09-15 04:15,Exit Long,60120,0.001553,93.569803,-0.3,-0.32,0,0.00,-0.25,-0.27,-63.94,-6.39
524,Entry long,2024-09-15 02:00,Long,60251,0.001553,93.569803,-0.3,-0.32,0,0.00,-0.25,-0.27,-63.94,-6.39
525,Exit long,2024-09-16 09:45,Mean Exit,58689,0.00159,93.46974,-0.25,-0.26,0.54,0.57,-0.28,-0.30,-64.19,-6.42
525,Entry long,2024-09-16 06:15,Long,58786,0.00159,93.46974,-0.25,-0.26,0.54,0.57,-0.28,-0.30,-64.19,-6.42
526,Exit long,2024-09-17 00:45,Exit Long,57936,0.001606,93.502926,-0.55,-0.59,0.24,0.26,-0.5,-0.54,-64.74,-6.47
526,Entry long,2024-09-16 23:30,Long,58221,0.001606,93.502926,-0.55,-0.59,0.24,0.26,-0.5,-0.54,-64.74,-6.47
527,Exit long,2024-09-18 05:00,Exit Long,60326,0.001542,93.46833,-0.54,-0.58,0.17,0.19,-0.49,-0.53,-65.28,-6.53
527,Entry long,2024-09-18 03:30,Long,60615,0.001542,93.46833,-0.54,-0.58,0.17,0.19,-0.49,-0.53,-65.28,-6.53
528,Exit short,2024-09-18 14:30,Exit Short,59748,0.001571,93.430512,-0.53,-0.56,0.15,0.16,-0.48,-0.51,-65.8,-6.58
528,Entry short,2024-09-18 14:15,Short,59472,0.001571,93.430512,-0.53,-0.56,0.15,0.16,-0.48,-0.51,-65.8,-6.58
529,Exit long,2024-09-20 03:45,Exit Long,63721,0.001473,93.34401,0.42,0.45,0.47,0.50,-0.05,-0.05,-65.38,-6.54
529,Entry long,2024-09-20 03:45,Long,63370,0.001473,93.34401,0.42,0.45,0.47,0.50,-0.05,-0.05,-65.38,-6.54
530,Exit short,2024-09-23 14:00,Exit Short,63433,0.001477,93.341969,-0.44,-0.47,0.13,0.14,-0.4,-0.42,-65.82,-6.58
530,Entry short,2024-09-23 13:15,Short,63197,0.001477,93.341969,-0.44,-0.47,0.13,0.14,-0.4,-0.42,-65.82,-6.58
531,Exit short,2024-09-24 14:45,Exit Short,63129,0.001485,93.399075,-0.44,-0.47,0.19,0.20,-0.39,-0.42,-66.26,-6.63
531,Entry short,2024-09-24 14:30,Short,62895,0.001485,93.399075,-0.44,-0.47,0.19,0.20,-0.39,-0.42,-66.26,-6.63
532,Exit long,2024-09-26 19:30,Mean Exit,65145,0.001428,93.331224,-0.4,-0.43,0.66,0.70,-0.59,-0.63,-66.66,-6.67
532,Entry long,2024-09-26 15:45,Long,65358,0.001428,93.331224,-0.4,-0.43,0.66,0.70,-0.59,-0.63,-66.66,-6.67
533,Exit long,2024-09-29 18:15,Exit Long,65776,0.001415,93.235765,-0.26,-0.27,0.02,0.02,-0.21,-0.22,-66.92,-6.69
533,Entry long,2024-09-29 17:15,Long,65891,0.001415,93.235765,-0.26,-0.27,0.02,0.02,-0.21,-0.22,-66.92,-6.69
534,Exit short,2024-09-30 00:15,Exit Short,65416,0.001421,93.234652,0.19,0.20,0.23,0.25,-0.23,-0.24,-66.73,-6.67
534,Entry short,2024-09-29 23:15,Short,65612,0.001421,93.234652,0.19,0.20,0.23,0.25,-0.23,-0.24,-66.73,-6.67
535,Exit long,2024-10-02 05:30,Mean Exit,61433,0.001519,93.225587,-0.002,0.00,0.7,0.75,-0.13,-0.14,-66.73,-6.67
535,Entry long,2024-10-02 01:30,Long,61373,0.001519,93.225587,-0.002,0.00,0.7,0.75,-0.13,-0.14,-66.73,-6.67
536,Exit long,2024-10-04 03:15,Exit Long,60930,0.001523,93.196939,-0.49,-0.53,0.05,0.05,-0.45,-0.48,-67.23,-6.72
536,Entry long,2024-10-04 02:00,Long,61193,0.001523,93.196939,-0.49,-0.53,0.05,0.05,-0.45,-0.48,-67.23,-6.72
537,Exit short,2024-10-05 03:00,Exit Short,61715,0.001503,93.199527,0.35,0.37,0.4,0.42,-0.33,-0.35,-66.88,-6.69
537,Entry short,2024-10-04 23:30,Short,62009,0.001503,93.199527,0.35,0.37,0.4,0.42,-0.33,-0.35,-66.88,-6.69
538,Exit long,2024-10-08 14:00,Exit Long,62747,0.00148,93.26368,-0.49,-0.53,0.18,0.20,-0.44,-0.48,-67.37,-6.74
538,Entry long,2024-10-08 14:00,Long,63016,0.00148,93.26368,-0.49,-0.53,0.18,0.20,-0.44,-0.48,-67.37,-6.74
539,Exit long,2024-10-12 11:00,Exit Long,63086,0.001481,93.190444,0.15,0.16,0.19,0.21,-0.09,-0.10,-67.22,-6.72
539,Entry long,2024-10-12 10:15,Long,62924,0.001481,93.190444,0.15,0.16,0.19,0.21,-0.09,-0.10,-67.22,-6.72
540,Exit short,2024-10-14 01:15,Exit Short,62719,0.001491,93.203901,-0.4,-0.43,0,0.00,-0.36,-0.38,-67.63,-6.76
540,Entry short,2024-10-14 01:00,Short,62511,0.001491,93.203901,-0.4,-0.43,0,0.00,-0.36,-0.38,-67.63,-6.76
541,Exit long,2024-10-14 14:15,Exit Long,65884,0.001424,93.170896,0.55,0.59,0.6,0.65,-0.27,-0.29,-67.07,-6.71
541,Entry long,2024-10-14 14:15,Long,65429,0.001424,93.170896,0.55,0.59,0.6,0.65,-0.27,-0.29,-67.07,-6.71
542,Exit long,2024-10-14 23:00,Exit Long,66132,0.001403,93.198484,-0.51,-0.55,0.02,0.03,-0.46,-0.50,-67.58,-6.76
542,Entry long,2024-10-14 23:00,Long,66428,0.001403,93.198484,-0.51,-0.55,0.02,0.03,-0.46,-0.50,-67.58,-6.76
543,Exit long,2024-10-18 13:45,Exit Long,67933,0.001367,93.181555,-0.41,-0.44,0,0.00,-0.36,-0.39,-67.99,-6.80
543,Entry long,2024-10-18 13:45,Long,68165,0.001367,93.181555,-0.41,-0.44,0,0.00,-0.36,-0.39,-67.99,-6.80
544,Exit long,2024-10-18 15:15,Exit Long,68608,0.001365,93.11484,0.44,0.47,0.49,0.52,-0.07,-0.07,-67.55,-6.75
544,Entry long,2024-10-18 14:30,Long,68216,0.001365,93.11484,0.44,0.47,0.49,0.52,-0.07,-0.07,-67.55,-6.75
545,Exit short,2024-10-19 11:30,Exit Short,68126,0.001365,93.148965,0.06,0.07,0.11,0.12,-0.1,-0.11,-67.49,-6.75
545,Entry short,2024-10-19 11:00,Short,68241,0.001365,93.148965,0.06,0.07,0.11,0.12,-0.1,-0.11,-67.49,-6.75
546,Exit long,2024-10-22 23:30,Exit Long,67484,0.001376,93.1208,-0.36,-0.38,0.04,0.04,-0.31,-0.33,-67.84,-6.78
546,Entry long,2024-10-22 23:00,Long,67675,0.001376,93.1208,-0.36,-0.38,0.04,0.04,-0.31,-0.33,-67.84,-6.78
547,Exit short,2024-10-23 03:15,Exit Short,66861,0.001386,93.105936,0.34,0.37,0.39,0.42,-0.26,-0.28,-67.5,-6.75
547,Entry short,2024-10-23 00:15,Short,67176,0.001386,93.105936,0.34,0.37,0.39,0.42,-0.26,-0.28,-67.5,-6.75
548,Exit short,2024-10-23 08:45,Exit Short,66569,0.001394,93.152656,0.26,0.28,0.31,0.33,-0.25,-0.27,-67.24,-6.72
548,Entry short,2024-10-23 07:15,Short,66824,0.001394,93.152656,0.26,0.28,0.31,0.33,-0.25,-0.27,-67.24,-6.72
549,Exit short,2024-10-23 17:00,Exit Short,65648,0.001411,93.234647,0.51,0.55,0.56,0.60,-0.25,-0.27,-66.72,-6.67
549,Entry short,2024-10-23 15:30,Short,66077,0.001411,93.234647,0.51,0.55,0.56,0.60,-0.25,-0.27,-66.72,-6.67
550,Exit long,2024-10-24 01:30,Exit Long,67039,0.001384,93.222088,-0.53,-0.57,0.18,0.20,-0.49,-0.52,-67.26,-6.73
550,Entry long,2024-10-24 01:00,Long,67357,0.001384,93.222088,-0.53,-0.57,0.18,0.20,-0.49,-0.52,-67.26,-6.73
551,Exit long,2024-10-24 21:15,Exit Long,68607,0.001367,93.210262,0.48,0.52,0.53,0.57,-0.37,-0.40,-66.77,-6.68
551,Entry long,2024-10-24 19:45,Long,68186,0.001367,93.210262,0.48,0.52,0.53,0.57,-0.37,-0.40,-66.77,-6.68
552,Exit short,2024-10-26 16:45,Mean Exit,66867,0.001396,93.244424,-0.2,-0.21,0.15,0.16,-0.19,-0.20,-66.97,-6.70
552,Entry short,2024-10-26 14:15,Short,66794,0.001396,93.244424,-0.2,-0.21,0.15,0.16,-0.19,-0.20,-66.97,-6.70
553,Exit long,2024-10-29 15:45,Exit Long,72355,0.001298,93.27428,0.55,0.59,0.6,0.64,-0.32,-0.34,-66.42,-6.64
553,Entry long,2024-10-29 15:00,Long,71860,0.001298,93.27428,0.55,0.59,0.6,0.64,-0.32,-0.34,-66.42,-6.64
554,Exit long,2024-10-30 21:15,Exit Long,72398,0.001281,93.311883,-0.66,-0.71,0.06,0.07,-0.62,-0.66,-67.08,-6.71
554,Entry long,2024-10-30 21:00,Long,72843,0.001281,93.311883,-0.66,-0.71,0.06,0.07,-0.62,-0.66,-67.08,-6.71
555,Exit long,2024-10-31 11:00,Exit Long,72415,0.001284,93.226104,-0.34,-0.36,0,0.00,-0.29,-0.31,-67.42,-6.74
555,Entry long,2024-10-31 11:00,Long,72606,0.001284,93.226104,-0.34,-0.36,0,0.00,-0.29,-0.31,-67.42,-6.74
556,Exit short,2024-10-31 21:45,Exit Short,70387,0.001332,93.221352,-0.63,-0.67,0.48,0.51,-0.58,-0.62,-68.05,-6.80
556,Entry short,2024-10-31 20:15,Short,69986,0.001332,93.221352,-0.63,-0.67,0.48,0.51,-0.58,-0.62,-68.05,-6.80
557,Exit short,2024-11-01 02:00,Exit Short,68779,0.001343,93.039011,0.58,0.62,0.62,0.67,-0.27,-0.29,-67.47,-6.75
557,Entry short,2024-11-01 02:00,Short,69277,0.001343,93.039011,0.58,0.62,0.62,0.67,-0.27,-0.29,-67.47,-6.75
558,Exit short,2024-11-02 16:00,Exit Short,69434,0.001345,93.196395,-0.29,-0.31,0.32,0.35,-0.24,-0.26,-67.76,-6.78
558,Entry short,2024-11-02 14:15,Short,69291,0.001345,93.196395,-0.29,-0.31,0.32,0.35,-0.24,-0.26,-67.76,-6.78
559,Exit short,2024-11-03 10:15,Exit Short,68438,0.001365,93.12303,-0.39,-0.42,0.01,0.02,-0.34,-0.37,-68.15,-6.81
559,Entry short,2024-11-03 09:45,Short,68222,0.001365,93.12303,-0.39,-0.42,0.01,0.02,-0.34,-0.37,-68.15,-6.81
560,Exit short,2024-11-04 10:15,Mean Exit,68757,0.001356,93.135504,-0.19,-0.21,0.31,0.33,-0.27,-0.29,-68.34,-6.83
560,Entry short,2024-11-04 07:45,Short,68684,0.001356,93.135504,-0.19,-0.21,0.31,0.33,-0.27,-0.29,-68.34,-6.83
561,Exit short,2024-11-04 22:00,Exit Short,67382,0.00139,93.08135,-0.67,-0.72,0.19,0.20,-0.63,-0.67,-69.01,-6.90
561,Entry short,2024-11-04 21:45,Short,66965,0.00139,93.08135,-0.67,-0.72,0.19,0.20,-0.63,-0.67,-69.01,-6.90
