Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1530,Exit long,2023-12-22 19:15,Exit Long,43756,0.001997,87.644336,-0.35,-0.40,0.2,0.23,-0.31,-0.35,-123.02,-12.30
1530,Entry long,2023-12-22 18:30,Long,43888,0.001997,87.644336,-0.35,-0.40,0.2,0.23,-0.31,-0.35,-123.02,-12.30
1531,Exit long,2023-12-23 01:15,Exit Long,43824,0.001991,87.570153,-0.4,-0.46,0.14,0.16,-0.36,-0.41,-123.43,-12.34
1531,Entry long,2023-12-22 23:30,Long,43983,0.001991,87.570153,-0.4,-0.46,0.14,0.16,-0.36,-0.41,-123.43,-12.34
1532,Exit short,2023-12-23 05:15,Exit Short,43579,0.002006,87.600014,0.09,0.11,0.6,0.69,-0.09,-0.10,-123.33,-12.33
1532,Entry short,2023-12-23 02:15,Short,43669,0.002006,87.600014,0.09,0.11,0.6,0.69,-0.09,-0.10,-123.33,-12.33
1533,Exit long,2023-12-23 20:15,Short,43713,0.002003,87.59119,-0.12,-0.14,0.25,0.28,-0.16,-0.18,-123.46,-12.35
1533,Entry long,2023-12-23 13:00,Long,43730,0.002003,87.59119,-0.12,-0.14,0.25,0.28,-0.16,-0.18,-123.46,-12.35
1534,Exit short,2023-12-23 22:15,Exit Short,43817,0.002004,87.600852,-0.3,-0.34,0.04,0.05,-0.25,-0.29,-123.75,-12.38
1534,Entry short,2023-12-23 20:15,Short,43713,0.002004,87.600852,-0.3,-0.34,0.04,0.05,-0.25,-0.29,-123.75,-12.38
1535,Exit long,2023-12-24 04:45,Exit Long,43815,0.001992,87.514536,-0.32,-0.37,0,0.00,-0.28,-0.32,-124.07,-12.41
1535,Entry long,2023-12-24 04:15,Long,43933,0.001992,87.514536,-0.32,-0.37,0,0.00,-0.28,-0.32,-124.07,-12.41
1536,Exit short,2023-12-24 13:15,Exit Short,43716,0.002009,87.483914,-0.43,-0.49,0.12,0.13,-0.39,-0.44,-124.5,-12.45
1536,Entry short,2023-12-24 05:45,Short,43546,0.002009,87.483914,-0.43,-0.49,0.12,0.13,-0.39,-0.44,-124.5,-12.45
1537,Exit long,2023-12-24 14:45,Exit Long,43748,0.002,87.504,-0.1,-0.11,0.23,0.27,-0.13,-0.14,-124.6,-12.46
1537,Entry long,2023-12-24 13:30,Long,43752,0.002,87.504,-0.1,-0.11,0.23,0.27,-0.13,-0.14,-124.6,-12.46
1538,Exit short,2023-12-24 22:00,Exit Short,43361,0.002007,87.509214,0.4,0.45,0.44,0.50,-0.04,-0.05,-124.2,-12.42
1538,Entry short,2023-12-24 20:30,Short,43602,0.002007,87.509214,0.4,0.45,0.44,0.50,-0.04,-0.05,-124.2,-12.42
1539,Exit short,2023-12-24 22:15,Exit Short,42897,0.002028,87.402744,0.32,0.37,0.36,0.42,-0.23,-0.27,-123.88,-12.39
1539,Entry short,2023-12-24 22:15,Short,43098,0.002028,87.402744,0.32,0.37,0.36,0.42,-0.23,-0.27,-123.88,-12.39
1540,Exit long,2023-12-25 08:45,Exit Long,43185,0.002025,87.587325,-0.23,-0.26,0.11,0.13,-0.18,-0.21,-124.11,-12.41
1540,Entry long,2023-12-25 06:00,Long,43253,0.002025,87.587325,-0.23,-0.26,0.11,0.13,-0.18,-0.21,-124.11,-12.41
1541,Exit long,2023-12-25 18:45,Exit Long,43465,0.002004,87.550752,-0.53,-0.61,0.19,0.22,-0.49,-0.56,-124.64,-12.46
1541,Entry long,2023-12-25 13:00,Long,43688,0.002004,87.550752,-0.53,-0.61,0.19,0.22,-0.49,-0.56,-124.64,-12.46
1542,Exit short,2023-12-25 22:00,Exit Short,43565,0.002013,87.438681,-0.35,-0.39,0.1,0.11,-0.3,-0.34,-124.99,-12.50
1542,Entry short,2023-12-25 19:00,Short,43437,0.002013,87.438681,-0.35,-0.39,0.1,0.11,-0.3,-0.34,-124.99,-12.50
1543,Exit long,2023-12-26 00:15,Exit Long,43537,0.002,87.446,-0.46,-0.52,0,0.00,-0.42,-0.48,-125.45,-12.54
1543,Entry long,2023-12-25 22:45,Long,43723,0.002,87.446,-0.46,-0.52,0,0.00,-0.42,-0.48,-125.45,-12.54
1544,Exit short,2023-12-26 05:30,Exit Short,42900,0.00202,87.38318,0.64,0.73,0.68,0.78,-0.07,-0.08,-124.81,-12.48
1544,Entry short,2023-12-26 05:15,Short,43259,0.00202,87.38318,0.64,0.73,0.68,0.78,-0.07,-0.08,-124.81,-12.48
1545,Exit short,2023-12-26 09:45,Exit Short,42276,0.002042,87.36697,0.95,1.09,1,1.14,-0.17,-0.19,-123.85,-12.39
1545,Entry short,2023-12-26 05:45,Short,42785,0.002042,87.36697,0.95,1.09,1,1.14,-0.17,-0.19,-123.85,-12.39
1546,Exit short,2023-12-26 11:30,Exit Short,42657,0.002064,87.530112,-0.6,-0.69,0.05,0.06,-0.56,-0.64,-124.46,-12.45
1546,Entry short,2023-12-26 10:00,Short,42408,0.002064,87.530112,-0.6,-0.69,0.05,0.06,-0.56,-0.64,-124.46,-12.45
1547,Exit short,2023-12-26 17:30,Exit Short,41910,0.002065,87.487855,0.86,0.98,0.9,1.03,-0.14,-0.16,-123.6,-12.36
1547,Entry short,2023-12-26 16:00,Short,42367,0.002065,87.487855,0.86,0.98,0.9,1.03,-0.14,-0.16,-123.6,-12.36
1548,Exit short,2023-12-26 21:15,Exit Short,42305,0.002087,87.583042,-0.8,-0.91,0.36,0.41,-0.75,-0.86,-124.4,-12.44
1548,Entry short,2023-12-26 17:45,Short,41966,0.002087,87.583042,-0.8,-0.91,0.36,0.41,-0.75,-0.86,-124.4,-12.44
1549,Exit long,2023-12-27 02:45,Exit Long,42213,0.002062,87.529838,-0.57,-0.66,0.23,0.27,-0.53,-0.61,-124.97,-12.50
1549,Entry long,2023-12-26 22:15,Long,42449,0.002062,87.529838,-0.57,-0.66,0.23,0.27,-0.53,-0.61,-124.97,-12.50
1550,Exit short,2023-12-27 05:45,Exit Short,42434,0.002071,87.501821,-0.47,-0.53,0.23,0.26,-0.42,-0.48,-125.44,-12.54
1550,Entry short,2023-12-27 03:00,Short,42251,0.002071,87.501821,-0.47,-0.53,0.23,0.26,-0.42,-0.48,-125.44,-12.54
1551,Exit long,2023-12-27 10:15,Exit Long,42958,0.002056,87.392336,0.84,0.96,0.89,1.01,-0.26,-0.30,-124.59,-12.46
1551,Entry long,2023-12-27 06:45,Long,42506,0.002056,87.392336,0.84,0.96,0.89,1.01,-0.26,-0.30,-124.59,-12.46
1552,Exit long,2023-12-27 11:45,Exit Long,42994,0.002032,87.481664,-0.21,-0.23,0.31,0.35,-0.16,-0.18,-124.8,-12.48
1552,Entry long,2023-12-27 10:30,Long,43052,0.002032,87.481664,-0.21,-0.23,0.31,0.35,-0.16,-0.18,-124.8,-12.48
1553,Exit long,2023-12-27 22:30,Exit Long,43358,0.002024,87.448944,0.22,0.25,0.95,1.09,-0.4,-0.45,-124.58,-12.46
1553,Entry long,2023-12-27 19:00,Long,43206,0.002024,87.448944,0.22,0.25,0.95,1.09,-0.4,-0.45,-124.58,-12.46
1554,Exit short,2023-12-28 09:45,Exit Short,43133,0.002018,87.468192,0.34,0.39,0.98,1.12,-0.13,-0.15,-124.24,-12.42
1554,Entry short,2023-12-28 05:00,Short,43344,0.002018,87.468192,0.34,0.39,0.98,1.12,-0.13,-0.15,-124.24,-12.42
1555,Exit short,2023-12-28 17:15,Exit Short,42616,0.002046,87.591306,0.31,0.36,1.03,1.17,-0.29,-0.33,-123.93,-12.39
1555,Entry short,2023-12-28 13:00,Short,42811,0.002046,87.591306,0.31,0.36,1.03,1.17,-0.29,-0.33,-123.93,-12.39
1556,Exit long,2023-12-29 00:45,Exit Long,42483,0.002049,87.531231,-0.57,-0.65,0.04,0.04,-0.53,-0.60,-124.5,-12.45
1556,Entry long,2023-12-28 23:30,Long,42719,0.002049,87.531231,-0.57,-0.65,0.04,0.04,-0.53,-0.60,-124.5,-12.45
1557,Exit long,2023-12-29 15:00,Exit Long,42835,0.002043,87.464916,-0.04,-0.05,0.6,0.69,-0.26,-0.30,-124.54,-12.45
1557,Entry long,2023-12-29 10:45,Long,42812,0.002043,87.464916,-0.04,-0.05,0.6,0.69,-0.26,-0.30,-124.54,-12.45
1558,Exit short,2023-12-29 17:00,Exit Short,41879,0.002069,87.508355,0.77,0.88,0.82,0.93,-0.19,-0.21,-123.77,-12.38
1558,Entry short,2023-12-29 16:00,Short,42295,0.002069,87.508355,0.77,0.88,0.82,0.93,-0.19,-0.21,-123.77,-12.38
1559,Exit short,2023-12-29 18:30,Exit Short,42098,0.002089,87.531189,-0.5,-0.57,0.48,0.55,-0.46,-0.52,-124.27,-12.43
1559,Entry short,2023-12-29 17:15,Short,41901,0.002089,87.531189,-0.5,-0.57,0.48,0.55,-0.46,-0.52,-124.27,-12.43
1560,Exit short,2023-12-30 10:30,Exit Short,41748,0.002096,87.535248,-0.06,-0.06,0.45,0.51,-0.07,-0.08,-124.32,-12.43
1560,Entry short,2023-12-30 08:45,Short,41763,0.002096,87.535248,-0.06,-0.06,0.45,0.51,-0.07,-0.08,-124.32,-12.43
1561,Exit long,2023-12-30 17:00,Exit Long,42332,0.002074,87.518652,0.19,0.22,0.77,0.88,-0.32,-0.36,-124.13,-12.41
1561,Entry long,2023-12-30 14:15,Long,42198,0.002074,87.518652,0.19,0.22,0.77,0.88,-0.32,-0.36,-124.13,-12.41
1562,Exit short,2023-12-31 00:15,Exit Short,42326,0.002077,87.452085,-0.55,-0.62,0,0.00,-0.5,-0.57,-124.68,-12.47
1562,Entry short,2023-12-30 23:00,Short,42105,0.002077,87.452085,-0.55,-0.62,0,0.00,-0.5,-0.57,-124.68,-12.47
1563,Exit short,2023-12-31 04:15,Exit Short,42254,0.002079,87.461451,-0.47,-0.54,0.15,0.17,-0.43,-0.49,-125.15,-12.52
1563,Entry short,2023-12-31 02:45,Short,42069,0.002079,87.461451,-0.47,-0.54,0.15,0.17,-0.43,-0.49,-125.15,-12.52
1564,Exit long,2023-12-31 09:15,Exit Long,42741,0.002056,87.458128,0.33,0.38,0.37,0.43,-0.4,-0.46,-124.82,-12.48
1564,Entry long,2023-12-31 07:30,Long,42538,0.002056,87.458128,0.33,0.38,0.37,0.43,-0.4,-0.46,-124.82,-12.48
1565,Exit long,2023-12-31 11:15,Exit Long,42588,0.002048,87.45984,-0.33,-0.37,0.29,0.33,-0.28,-0.32,-125.15,-12.51
1565,Entry long,2023-12-31 09:30,Long,42705,0.002048,87.45984,-0.33,-0.37,0.29,0.33,-0.28,-0.32,-125.15,-12.51
1566,Exit short,2024-01-01 00:15,Exit Short,42466,0.002069,87.406974,-0.54,-0.62,0.32,0.36,-0.5,-0.57,-125.69,-12.57
1566,Entry short,2023-12-31 23:00,Short,42246,0.002069,87.406974,-0.54,-0.62,0.32,0.36,-0.5,-0.57,-125.69,-12.57
1567,Exit long,2024-01-01 03:15,Exit Long,42462,0.002047,87.388477,-0.56,-0.64,0,0.00,-0.51,-0.59,-126.25,-12.62
1567,Entry long,2024-01-01 01:45,Long,42691,0.002047,87.388477,-0.56,-0.64,0,0.00,-0.51,-0.59,-126.25,-12.62
1568,Exit long,2024-01-01 16:15,Exit Long,42679,0.002052,87.298236,0.19,0.22,0.59,0.67,-0.04,-0.05,-126.06,-12.61
1568,Entry long,2024-01-01 09:00,Long,42543,0.002052,87.298236,0.19,0.22,0.59,0.67,-0.04,-0.05,-126.06,-12.61
1569,Exit long,2024-01-01 21:30,Exit Long,43560,0.002026,87.357068,0.81,0.92,1.4,1.61,-0.22,-0.25,-125.25,-12.52
1569,Entry long,2024-01-01 18:15,Long,43118,0.002026,87.357068,0.81,0.92,1.4,1.61,-0.22,-0.25,-125.25,-12.52
1570,Exit long,2024-01-02 00:00,Exit Long,44575,0.001986,87.405846,1.03,1.18,1.08,1.23,-0.16,-0.18,-124.22,-12.42
1570,Entry long,2024-01-01 23:30,Long,44011,0.001986,87.405846,1.03,1.18,1.08,1.23,-0.16,-0.18,-124.22,-12.42
1571,Exit long,2024-01-02 00:45,Exit Long,45122,0.001959,87.522243,0.78,0.90,0.83,0.95,-0.32,-0.36,-123.43,-12.34
1571,Entry long,2024-01-02 00:15,Long,44677,0.001959,87.522243,0.78,0.90,0.83,0.95,-0.32,-0.36,-123.43,-12.34
1572,Exit long,2024-01-02 11:30,Exit Long,45417,0.001942,87.531766,0.58,0.66,1.6,1.83,-0.76,-0.87,-122.85,-12.29
1572,Entry long,2024-01-02 01:00,Long,45073,0.001942,87.531766,0.58,0.66,1.6,1.83,-0.76,-0.87,-122.85,-12.29
1573,Exit short,2024-01-02 22:00,Exit Short,45222,0.001945,87.643645,-0.4,-0.46,0.79,0.90,-0.78,-0.88,-123.25,-12.33
1573,Entry short,2024-01-02 15:30,Short,45061,0.001945,87.643645,-0.4,-0.46,0.79,0.90,-0.78,-0.88,-123.25,-12.33
1574,Exit long,2024-01-03 07:45,Exit Long,45010,0.001932,87.600744,-0.73,-0.83,0.12,0.14,-0.69,-0.78,-123.98,-12.40
1574,Entry long,2024-01-03 02:00,Long,45342,0.001932,87.600744,-0.73,-0.83,0.12,0.14,-0.69,-0.78,-123.98,-12.40
1575,Exit short,2024-01-03 09:00,Exit Short,45257,0.001944,87.534432,-0.53,-0.61,0,0.00,-0.49,-0.56,-124.51,-12.45
1575,Entry short,2024-01-03 08:00,Short,45028,0.001944,87.534432,-0.53,-0.61,0,0.00,-0.49,-0.56,-124.51,-12.45
1576,Exit long,2024-01-03 10:30,Exit Long,45183,0.001925,87.45275,-0.56,-0.64,0,0.00,-0.52,-0.59,-125.08,-12.51
1576,Entry long,2024-01-03 09:45,Long,45430,0.001925,87.45275,-0.56,-0.64,0,0.00,-0.52,-0.59,-125.08,-12.51
1577,Exit short,2024-01-03 11:45,Exit Short,43934,0.001952,87.422272,1.58,1.80,1.62,1.85,-0.25,-0.29,-123.5,-12.35
1577,Entry short,2024-01-03 11:15,Short,44786,0.001952,87.422272,1.58,1.80,1.62,1.85,-0.25,-0.29,-123.5,-12.35
1578,Exit short,2024-01-03 12:00,Exit Short,43106,0.002002,87.589502,1.2,1.37,1.25,1.42,-0.04,-0.05,-122.3,-12.23
1578,Entry short,2024-01-03 12:00,Short,43751,0.002002,87.589502,1.2,1.37,1.25,1.42,-0.04,-0.05,-122.3,-12.23
1579,Exit short,2024-01-03 12:45,Exit Short,42643,0.002095,87.72603,-1.7,-1.94,0,0.00,-1.65,-1.89,-124,-12.40
1579,Entry short,2024-01-03 12:15,Short,41874,0.002095,87.72603,-1.7,-1.94,0,0.00,-1.65,-1.89,-124,-12.40
1580,Exit long,2024-01-04 07:30,Exit Long,42978,0.002028,87.536592,-0.46,-0.53,0.23,0.26,-0.42,-0.48,-124.46,-12.45
1580,Entry long,2024-01-04 03:00,Long,43164,0.002028,87.536592,-0.46,-0.53,0.23,0.26,-0.42,-0.48,-124.46,-12.45
1581,Exit short,2024-01-04 09:30,Exit Short,43107,0.002044,87.528168,-0.67,-0.77,0.07,0.08,-0.63,-0.72,-125.13,-12.51
1581,Entry short,2024-01-04 08:00,Short,42822,0.002044,87.528168,-0.67,-0.77,0.07,0.08,-0.63,-0.72,-125.13,-12.51
1582,Exit long,2024-01-04 19:45,Exit Long,44050,0.002,87.408,0.6,0.69,1.51,1.73,-0.17,-0.19,-124.53,-12.45
1582,Entry long,2024-01-04 15:00,Long,43704,0.002,87.408,0.6,0.69,1.51,1.73,-0.17,-0.19,-124.53,-12.45
1583,Exit short,2024-01-05 01:45,Exit Short,43393,0.001991,87.456666,0.97,1.11,1.02,1.16,-0.2,-0.23,-123.55,-12.36
1583,Entry short,2024-01-05 01:30,Short,43926,0.001991,87.456666,0.97,1.11,1.02,1.16,-0.2,-0.23,-123.55,-12.36
1584,Exit short,2024-01-05 02:00,Exit Short,43987,0.002016,87.510528,-1.26,-1.43,0,0.00,-1.21,-1.38,-124.81,-12.48
1584,Entry short,2024-01-05 02:00,Short,43408,0.002016,87.510528,-1.26,-1.43,0,0.00,-1.21,-1.38,-124.81,-12.48
1585,Exit long,2024-01-05 10:45,Exit Long,43729,0.001984,87.468608,-0.8,-0.91,0.2,0.23,-0.75,-0.86,-125.61,-12.56
1585,Entry long,2024-01-05 09:15,Long,44087,0.001984,87.468608,-0.8,-0.91,0.2,0.23,-0.75,-0.86,-125.61,-12.56
1586,Exit long,2024-01-06 05:30,Short,43744,0.001986,87.362154,-0.57,-0.66,0.66,0.76,-0.77,-0.88,-126.18,-12.62
1586,Entry long,2024-01-05 21:00,Long,43989,0.001986,87.362154,-0.57,-0.66,0.66,0.76,-0.77,-0.88,-126.18,-12.62
1587,Exit short,2024-01-06 08:15,Exit Short,43738,0.001997,87.356768,-0.08,-0.09,0.56,0.64,-0.21,-0.24,-126.25,-12.63
1587,Entry short,2024-01-06 05:30,Short,43744,0.001997,87.356768,-0.08,-0.09,0.56,0.64,-0.21,-0.24,-126.25,-12.63
1588,Exit long,2024-01-06 19:15,Exit Long,43904,0.001991,87.291413,0.03,0.04,0.57,0.65,-0.09,-0.11,-126.22,-12.62
1588,Entry long,2024-01-06 14:15,Long,43843,0.001991,87.291413,0.03,0.04,0.57,0.65,-0.09,-0.11,-126.22,-12.62
1589,Exit short,2024-01-07 00:15,Exit Short,44007,0.001993,87.307351,-0.49,-0.56,0.04,0.05,-0.44,-0.51,-126.71,-12.67
1589,Entry short,2024-01-06 20:15,Short,43807,0.001993,87.307351,-0.49,-0.56,0.04,0.05,-0.44,-0.51,-126.71,-12.67
1590,Exit long,2024-01-07 02:30,Exit Long,43977,0.001975,87.265375,-0.5,-0.57,0.11,0.12,-0.45,-0.52,-127.2,-12.72
1590,Entry long,2024-01-07 00:45,Long,44185,0.001975,87.265375,-0.5,-0.57,0.11,0.12,-0.45,-0.52,-127.2,-12.72
1591,Exit long,2024-01-07 09:30,Exit Long,43970,0.001977,87.217332,-0.38,-0.43,0.09,0.10,-0.33,-0.38,-127.58,-12.76
1591,Entry long,2024-01-07 07:45,Long,44116,0.001977,87.217332,-0.38,-0.43,0.09,0.10,-0.33,-0.38,-127.58,-12.76
1592,Exit long,2024-01-07 15:15,Exit Long,44235,0.00197,87.13901,-0.08,-0.10,0.48,0.55,-0.07,-0.08,-127.66,-12.77
1592,Entry long,2024-01-07 13:15,Long,44233,0.00197,87.13901,-0.08,-0.10,0.48,0.55,-0.07,-0.08,-127.66,-12.77
1593,Exit short,2024-01-07 19:30,Exit Short,44200,0.001983,87.164748,-0.57,-0.66,0.37,0.42,-0.53,-0.60,-128.23,-12.82
1593,Entry short,2024-01-07 17:00,Short,43956,0.001983,87.164748,-0.57,-0.66,0.37,0.42,-0.53,-0.60,-128.23,-12.82
1594,Exit short,2024-01-07 23:45,Exit Short,43928,0.001989,87.144057,-0.32,-0.36,0.31,0.35,-0.27,-0.31,-128.55,-12.86
1594,Entry short,2024-01-07 23:30,Short,43813,0.001989,87.144057,-0.32,-0.36,0.31,0.35,-0.27,-0.31,-128.55,-12.86
1595,Exit short,2024-01-08 06:15,Exit Short,43701,0.002,87.056,-0.43,-0.50,0.59,0.67,-0.39,-0.45,-128.98,-12.90
1595,Entry short,2024-01-08 02:45,Short,43528,0.002,87.056,-0.43,-0.50,0.59,0.67,-0.39,-0.45,-128.98,-12.90
1596,Exit long,2024-01-08 07:30,Exit Long,43838,0.001971,86.976288,-0.66,-0.76,0,0.00,-0.62,-0.71,-129.64,-12.96
1596,Entry long,2024-01-08 06:30,Long,44128,0.001971,86.976288,-0.66,-0.76,0,0.00,-0.62,-0.71,-129.64,-12.96
1597,Exit long,2024-01-08 11:45,Exit Long,44638,0.001965,86.95125,0.68,0.78,0.72,0.83,-0.05,-0.06,-128.97,-12.90
1597,Entry long,2024-01-08 11:45,Long,44250,0.001965,86.95125,0.68,0.78,0.72,0.83,-0.05,-0.06,-128.97,-12.90
1598,Exit long,2024-01-08 12:00,Exit Long,45086,0.001949,87.028697,0.76,0.87,0.8,0.92,-0.04,-0.05,-128.21,-12.82
1598,Entry long,2024-01-08 12:00,Long,44653,0.001949,87.028697,0.76,0.87,0.8,0.92,-0.04,-0.05,-128.21,-12.82
1599,Exit long,2024-01-08 12:15,Exit Long,44781,0.001929,87.134859,-0.84,-0.96,0.01,0.01,-0.8,-0.91,-129.05,-12.90
1599,Entry long,2024-01-08 12:15,Long,45171,0.001929,87.134859,-0.84,-0.96,0.01,0.01,-0.8,-0.91,-129.05,-12.90
1600,Exit long,2024-01-08 18:30,Exit Long,46586,0.001915,87.000365,2.12,2.44,2.17,2.49,-0.14,-0.17,-126.93,-12.69
1600,Entry long,2024-01-08 17:45,Long,45431,0.001915,87.000365,2.12,2.44,2.17,2.49,-0.14,-0.17,-126.93,-12.69
1601,Exit long,2024-01-09 00:30,Exit Long,46482,0.001857,87.106299,-0.88,-1.01,0.65,0.75,-0.83,-0.96,-127.8,-12.78
1601,Entry long,2024-01-08 18:45,Long,46907,0.001857,87.106299,-0.88,-1.01,0.65,0.75,-0.83,-0.96,-127.8,-12.78
1602,Exit short,2024-01-09 12:45,Exit Short,46856,0.001872,87.171552,-0.63,-0.72,0.21,0.25,-0.59,-0.67,-128.43,-12.84
1602,Entry short,2024-01-09 09:00,Short,46566,0.001872,87.171552,-0.63,-0.72,0.21,0.25,-0.59,-0.67,-128.43,-12.84
1603,Exit short,2024-01-09 13:00,Exit Short,46674,0.001885,87.05307,-1.01,-1.17,0.11,0.13,-0.97,-1.11,-129.45,-12.94
1603,Entry short,2024-01-09 13:00,Short,46182,0.001885,87.05307,-1.01,-1.17,0.11,0.13,-0.97,-1.11,-129.45,-12.94
1604,Exit long,2024-01-09 21:15,Exit Long,47345,0.001818,87.051294,-1.06,-1.22,0,0.00,-1.02,-1.17,-130.51,-13.05
1604,Entry long,2024-01-09 21:15,Long,47883,0.001818,87.051294,-1.06,-1.22,0,0.00,-1.02,-1.17,-130.51,-13.05
1605,Exit short,2024-01-10 09:30,Exit Short,45659,0.001894,86.995208,0.43,0.49,1.18,1.35,-0.74,-0.85,-130.08,-13.01
1605,Entry short,2024-01-09 21:30,Short,45932,0.001894,86.995208,0.43,0.49,1.18,1.35,-0.74,-0.85,-130.08,-13.01
1606,Exit short,2024-01-10 13:15,Exit Short,45173,0.001945,86.88704,-1.06,-1.22,0.67,0.77,-1.02,-1.17,-131.14,-13.11
1606,Entry short,2024-01-10 13:00,Short,44672,0.001945,86.88704,-1.06,-1.22,0.67,0.77,-1.02,-1.17,-131.14,-13.11
1607,Exit long,2024-01-10 20:00,Exit Long,45753,0.001875,86.754375,-1.05,-1.21,0.79,0.91,-1.01,-1.16,-132.2,-13.22
1607,Entry long,2024-01-10 17:45,Long,46269,0.001875,86.754375,-1.05,-1.21,0.79,0.91,-1.01,-1.16,-132.2,-13.22
1608,Exit long,2024-01-11 00:00,Exit Long,46430,0.001846,86.630934,-1.01,-1.16,1.47,1.70,-0.96,-1.11,-133.2,-13.32
1608,Entry long,2024-01-10 23:00,Long,46929,0.001846,86.630934,-1.01,-1.16,1.47,1.70,-0.96,-1.11,-133.2,-13.32
1609,Exit short,2024-01-11 08:15,Exit Short,46226,0.001882,86.630342,-0.45,-0.52,0.69,0.79,-0.41,-0.47,-133.66,-13.37
1609,Entry short,2024-01-11 05:45,Short,46031,0.001882,86.630342,-0.45,-0.52,0.69,0.79,-0.41,-0.47,-133.66,-13.37
1610,Exit long,2024-01-11 13:30,Exit Long,47076,0.001859,86.543886,0.88,1.02,1.68,1.94,-0.17,-0.20,-132.77,-13.28
1610,Entry long,2024-01-11 10:30,Long,46554,0.001859,86.543886,0.88,1.02,1.68,1.94,-0.17,-0.20,-132.77,-13.28
1611,Exit long,2024-01-11 14:30,Exit Long,48627,0.001812,86.664336,1.36,1.57,1.4,1.62,-0.57,-0.66,-131.41,-13.14
1611,Entry long,2024-01-11 14:15,Long,47828,0.001812,86.664336,1.36,1.57,1.4,1.62,-0.57,-0.66,-131.41,-13.14
1612,Exit long,2024-01-11 15:00,Exit Long,47978,0.001785,86.8581,-1.3,-1.50,0.65,0.75,-1.26,-1.45,-132.72,-13.27
1612,Entry long,2024-01-11 14:45,Long,48660,0.001785,86.8581,-1.3,-1.50,0.65,0.75,-1.26,-1.45,-132.72,-13.27
1613,Exit short,2024-01-11 20:00,Exit Short,47010,0.001883,86.687671,-1.92,-2.21,0.78,0.90,-1.88,-2.16,-134.64,-13.46
1613,Entry short,2024-01-11 16:15,Short,46037,0.001883,86.687671,-1.92,-2.21,0.78,0.90,-1.88,-2.16,-134.64,-13.46
1614,Exit short,2024-01-12 06:30,Long,46332,0.001882,86.50613,-0.78,-0.90,0.13,0.15,-0.79,-0.91,-135.41,-13.54
1614,Entry short,2024-01-12 01:30,Short,45965,0.001882,86.50613,-0.78,-0.90,0.13,0.15,-0.79,-0.91,-135.41,-13.54
1615,Exit long,2024-01-12 07:00,Exit Long,46020,0.001864,86.362848,-0.67,-0.77,0,0.00,-0.62,-0.72,-136.08,-13.61
1615,Entry long,2024-01-12 06:30,Long,46332,0.001864,86.362848,-0.67,-0.77,0,0.00,-0.62,-0.72,-136.08,-13.61
1616,Exit short,2024-01-12 09:30,Exit Short,45987,0.001886,86.31279,-0.51,-0.59,0.36,0.42,-0.46,-0.53,-136.59,-13.66
1616,Entry short,2024-01-12 08:30,Short,45765,0.001886,86.31279,-0.51,-0.59,0.36,0.42,-0.46,-0.53,-136.59,-13.66
1617,Exit short,2024-01-12 22:00,Exit Short,42636,0.001904,86.220736,4.96,5.75,5,5.79,-0.63,-0.73,-131.63,-13.16
1617,Entry short,2024-01-12 14:45,Short,45284,0.001904,86.220736,4.96,5.75,5,5.79,-0.63,-0.73,-131.63,-13.16
1618,Exit short,2024-01-12 22:15,Exit Short,41561,0.002039,86.771684,1.94,2.24,1.99,2.29,-0.36,-0.41,-129.69,-12.97
1618,Entry short,2024-01-12 22:15,Short,42556,0.002039,86.771684,1.94,2.24,1.99,2.29,-0.36,-0.41,-129.69,-12.97
1619,Exit short,2024-01-12 23:00,Exit Short,42727,0.002077,87.115611,-1.72,-1.97,0,0.00,-1.67,-1.92,-131.4,-13.14
1619,Entry short,2024-01-12 22:30,Short,41943,0.002077,87.115611,-1.72,-1.97,0,0.00,-1.67,-1.92,-131.4,-13.14
1620,Exit long,2024-01-13 10:00,Exit Long,42853,0.002017,86.813697,-0.47,-0.54,0.37,0.43,-0.42,-0.49,-131.87,-13.19
1620,Entry long,2024-01-13 05:45,Long,43041,0.002017,86.813697,-0.47,-0.54,0.37,0.43,-0.42,-0.49,-131.87,-13.19
1621,Exit short,2024-01-13 14:30,Exit Short,42865,0.002039,86.757411,-0.73,-0.84,0.05,0.06,-0.69,-0.79,-132.6,-13.26
1621,Entry short,2024-01-13 11:45,Short,42549,0.002039,86.757411,-0.73,-0.84,0.05,0.06,-0.69,-0.79,-132.6,-13.26
1622,Exit long,2024-01-13 17:00,Exit Long,42791,0.002018,86.69328,-0.43,-0.49,0.51,0.59,-0.38,-0.44,-133.03,-13.30
1622,Entry long,2024-01-13 15:15,Long,42960,0.002018,86.69328,-0.43,-0.49,0.51,0.59,-0.38,-0.44,-133.03,-13.30
1623,Exit short,2024-01-14 05:15,Exit Short,42729,0.00203,86.63228,-0.19,-0.22,0.19,0.22,-0.37,-0.43,-133.22,-13.32
1623,Entry short,2024-01-14 01:00,Short,42676,0.00203,86.63228,-0.19,-0.22,0.19,0.22,-0.37,-0.43,-133.22,-13.32
1624,Exit long,2024-01-14 08:30,Exit Long,42886,0.002022,86.6427,-0.01,-0.02,0.34,0.40,-0.09,-0.11,-133.24,-13.32
