Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
504,Volume_MACD_ADX,DOTUSDT,1h,10000,8884.96,-1115.04,-11.15,-11.15,-11.15,54,15,39,27.78,0.81,3.6,-0.15,23.09,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
505,BB_EMA_VWAP,DOTUSDT,1h,10000,8865.44,-1134.56,-11.35,-11.35,-11.35,82,24,58,29.27,0.84,2.87,-0.1,22.72,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
506,BB_Squeeze_Pro,DOTUSDT,15m,10000,8837.95,-1162.05,-11.62,-11.62,-11.62,66,17,49,25.76,0.62,1.19,-0.17,16.57,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
507,VWAP_Reversal,DOTUSDT,15m,10000,8837.95,-1162.05,-11.62,-11.62,-11.62,66,17,49,25.76,0.62,1.19,-0.17,16.57,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
508,VWAP_Support_Level,DOTUSDT,15m,10000,8837.95,-1162.05,-11.62,-11.62,-11.62,66,17,49,25.76,0.62,1.19,-0.17,16.57,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
509,RSI_Bounce,DOTUSDT,15m,10000,8837.95,-1162.05,-11.62,-11.62,-11.62,66,17,49,25.76,0.62,1.19,-0.17,16.57,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
510,RSI_VWAP_Trade,DOTUSDT,15m,10000,8837.95,-1162.05,-11.62,-11.62,-11.62,66,17,49,25.76,0.62,1.19,-0.17,16.57,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
511,Support_Bounce,DOTUSDT,15m,10000,8837.95,-1162.05,-11.62,-11.62,-11.62,66,17,49,25.76,0.62,1.19,-0.17,16.57,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
512,Breakout_Thermo,DOTUSDT,1h,10000,8822.14,-1177.86,-11.78,-11.78,-11.78,50,13,37,26.0,0.79,3.68,-0.18,24.42,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
513,Breakout_VWAP,DOTUSDT,1h,10000,8810.27,-1189.73,-11.9,-11.9,-11.9,29,8,21,27.59,0.64,3.02,-0.4,17.11,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
514,MACD_VWAP_Breakout,DOTUSDT,1h,10000,8810.27,-1189.73,-11.9,-11.9,-11.9,29,8,21,27.59,0.64,3.02,-0.4,17.11,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
515,EMA_Break_Momentum,DOTUSDT,4h,10000,8796.95,-1203.05,-12.03,-12.03,-12.03,61,19,42,31.15,0.85,4.3,-0.12,28.81,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
516,Aggressive_Growth,DOTUSDT,1h,10000,8795.11,-1204.89,-12.05,-12.05,-12.05,37,9,28,24.32,0.75,4.15,-0.27,24.24,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
517,EMA_Convergence_Pro,DOTUSDT,1h,10000,8790.05,-1209.95,-12.1,-12.1,-12.1,77,22,55,28.57,0.82,2.93,-0.12,21.81,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
518,Volume_Breakout_Pro,DOTUSDT,1h,10000,8766.02,-1233.98,-12.34,-12.34,-12.34,101,34,67,33.66,0.84,2.73,-0.08,22.77,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
519,RSI_Stochastic_VWAP_ADX,DOTUSDT,1h,10000,8743.7,-1256.3,-12.56,-12.56,-12.56,31,11,20,35.48,0.55,1.76,-0.42,12.56,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
520,MACD_Histogram_Trade,DOTUSDT,1h,10000,8742.74,-1257.26,-12.57,-12.57,-12.57,124,38,86,30.65,0.87,2.35,-0.07,19.16,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
521,Trend_Channel_Bounce,DOTUSDT,1h,10000,8732.54,-1267.46,-12.67,-12.67,-12.67,124,39,85,31.45,0.85,2.39,-0.07,29.33,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
522,ADX_BB_MACD,DOTUSDT,1h,10000,8689.78,-1310.22,-13.1,-13.1,-13.1,47,19,28,40.43,0.63,1.7,-0.28,16.39,B,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
523,Breakout_ADX,DOTUSDT,1h,10000,8671.34,-1328.66,-13.29,-13.29,-13.29,78,26,52,33.33,0.85,4.02,-0.1,24.21,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
524,Volume_Profile,DOTUSDT,1h,10000,8669.09,-1330.91,-13.31,-13.31,-13.31,85,27,58,31.76,0.83,3.02,-0.12,22.78,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
525,VWAP_Break_Through,DOTUSDT,1h,10000,8669.09,-1330.91,-13.31,-13.31,-13.31,85,27,58,31.76,0.83,3.02,-0.12,22.78,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
526,VWAP_Momentum_Pro,DOTUSDT,1h,10000,8658.01,-1341.99,-13.42,-13.42,-13.42,57,16,41,28.07,0.78,3.27,-0.2,20.33,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
527,EMA_Retracement,DOTUSDT,4h,10000,8627.9,-1372.1,-13.72,-13.72,-13.72,149,55,94,36.91,0.91,3.8,-0.01,30.98,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
528,EMA_Divergence,DOTUSDT,4h,10000,8627.9,-1372.1,-13.72,-13.72,-13.72,149,55,94,36.91,0.91,3.8,-0.01,30.98,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
529,VWAP_Trend_Entry,DOTUSDT,4h,10000,8586.7,-1413.3,-14.13,-14.13,-14.13,55,15,40,27.27,0.77,3.62,-0.21,23.88,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
530,VWAP_MACD_ADX,DOTUSDT,4h,10000,8586.7,-1413.3,-14.13,-14.13,-14.13,55,15,40,27.27,0.77,3.62,-0.21,23.88,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
531,MACD_VWAP_Supertrend,DOTUSDT,4h,10000,8567.47,-1432.53,-14.33,-14.33,-14.33,65,20,45,30.77,0.84,4.15,-0.15,33.45,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
532,ADX_Volume_Break,DOTUSDT,4h,10000,8554.08,-1445.92,-14.46,-14.46,-14.46,62,18,44,29.03,0.84,4.77,-0.14,36.45,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
533,EMA_Breakout_ADX,DOTUSDT,4h,10000,8554.08,-1445.92,-14.46,-14.46,-14.46,62,18,44,29.03,0.84,4.77,-0.14,36.45,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
534,Stochastic_Trend_MACD,DOTUSDT,4h,10000,8539.15,-1460.85,-14.61,-14.61,-14.61,54,14,40,25.93,0.77,3.67,-0.23,24.3,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
535,RSI_BB_VWAP,DOTUSDT,1h,10000,8509.79,-1490.21,-14.9,-14.9,-14.9,121,37,84,30.58,0.83,2.23,-0.1,24.19,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
536,Mega_Confirmation,DOTUSDT,4h,10000,8439.2,-1560.8,-15.61,-15.61,-15.61,41,10,31,24.39,0.78,5.5,-0.28,22.35,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",4h
537,High_Profit_Trade,DOTUSDT,4h,10000,8439.2,-1560.8,-15.61,-15.61,-15.61,41,10,31,24.39,0.78,5.5,-0.28,22.35,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",4h
538,BB_Stochastic_VWAP,DOTUSDT,1h,10000,8428.15,-1571.85,-15.72,-15.72,-15.72,90,26,64,28.89,0.77,2.33,-0.15,21.75,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
539,EMA_BB_Stochastic,DOTUSDT,1h,10000,8428.15,-1571.85,-15.72,-15.72,-15.72,90,26,64,28.89,0.77,2.33,-0.15,21.75,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
540,Triple_EMA_Cross,DOTUSDT,4h,10000,8388.2,-1611.8,-16.12,-16.12,-16.12,110,32,78,29.09,0.86,3.21,-0.1,31.74,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
541,MACD_Signal_Line,DOTUSDT,4h,10000,8388.2,-1611.8,-16.12,-16.12,-16.12,110,32,78,29.09,0.86,3.21,-0.1,31.74,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
542,Conservative_Growth,DOTUSDT,4h,10000,8373.87,-1626.13,-16.26,-16.26,-16.26,87,26,61,29.89,0.83,3.29,-0.14,27.69,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
543,EMA_Convergence,DOTUSDT,4h,10000,8326.87,-1673.13,-16.73,-16.73,-16.73,98,29,69,29.59,0.84,3.23,-0.13,31.14,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
544,Low_Risk_Trade,DOTUSDT,4h,10000,8298.93,-1701.07,-17.01,-17.01,-17.01,86,35,51,40.7,0.81,4.02,-0.13,35.5,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",4h
545,ADX_EMA_VWAP_MACD,DOTUSDT,4h,10000,8287.95,-1712.05,-17.12,-17.12,-17.12,64,19,45,29.69,0.79,4.22,-0.21,30.82,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
546,VWAP_Break_Pro,DOTUSDT,1h,10000,8258.55,-1741.45,-17.41,-17.41,-17.41,80,24,56,30.0,0.77,2.95,-0.19,22.5,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
547,Stochastic_Pro,DOTUSDT,4h,10000,8249.81,-1750.19,-17.5,-17.5,-17.5,137,44,93,32.12,0.89,3.52,-0.07,40.45,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
548,RSI_BB_VWAP,DOTUSDT,4h,10000,8237.27,-1762.73,-17.63,-17.63,-17.63,73,34,39,46.58,0.81,4.83,-0.14,37.31,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
549,EMA_MACD_Stochastic,DOTUSDT,4h,10000,8225.45,-1774.55,-17.75,-17.75,-17.75,93,31,62,33.33,0.83,3.96,-0.13,41.73,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
550,VWAP_Reversal,DOTUSDT,4h,10000,8185.03,-1814.97,-18.15,-18.15,-18.15,77,35,42,45.45,0.8,4.31,-0.16,33.43,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
551,BB_Squeeze_Pro,DOTUSDT,4h,10000,8185.03,-1814.97,-18.15,-18.15,-18.15,77,35,42,45.45,0.8,4.31,-0.16,33.43,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
552,RSI_VWAP_Trade,DOTUSDT,4h,10000,8185.03,-1814.97,-18.15,-18.15,-18.15,77,35,42,45.45,0.8,4.31,-0.16,33.43,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
553,Support_Bounce,DOTUSDT,4h,10000,8185.03,-1814.97,-18.15,-18.15,-18.15,77,35,42,45.45,0.8,4.31,-0.16,33.43,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
554,RSI_Bounce,DOTUSDT,4h,10000,8185.03,-1814.97,-18.15,-18.15,-18.15,77,35,42,45.45,0.8,4.31,-0.16,33.43,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
555,VWAP_Support_Level,DOTUSDT,4h,10000,8185.03,-1814.97,-18.15,-18.15,-18.15,77,35,42,45.45,0.8,4.31,-0.16,33.43,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
556,BB_Stochastic_MACD_ADX,DOTUSDT,1h,10000,8176.3,-1823.7,-18.24,-18.24,-18.24,44,15,29,34.09,0.51,1.72,-0.45,18.49,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
557,VWAP_Momentum,DOTUSDT,4h,10000,8163.6,-1836.4,-18.36,-18.36,-18.36,91,27,64,29.67,0.83,3.44,-0.16,28.28,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
558,EMA_Cluster,DOTUSDT,4h,10000,8145.41,-1854.59,-18.55,-18.55,-18.55,92,28,64,30.43,0.81,3.3,-0.16,31.47,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
559,EMA_Cloud_Strategy,DOTUSDT,4h,10000,8145.41,-1854.59,-18.55,-18.55,-18.55,92,28,64,30.43,0.81,3.3,-0.16,31.47,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
560,Breakout_Stochastic_ADX,DOTUSDT,4h,10000,8016.92,-1983.08,-19.83,-19.83,-19.83,66,22,44,33.33,0.77,4.31,-0.25,37.84,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
561,BB_Recovery,DOTUSDT,4h,10000,7996.15,-2003.85,-20.04,-20.04,-20.04,88,41,47,46.59,0.81,4.2,-0.16,37.56,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
562,EMA_Convergence_Pro,DOTUSDT,4h,10000,7990.72,-2009.28,-20.09,-20.09,-20.09,70,20,50,28.57,0.75,3.26,-0.27,26.05,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
563,BB_Stochastic_ADX_Trend,DOTUSDT,4h,10000,7960.35,-2039.65,-20.4,-20.4,-20.4,59,16,43,27.12,0.72,3.85,-0.32,29.08,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
564,RSI_Recovery,DOTUSDT,4h,10000,7950.9,-2049.1,-20.49,-20.49,-20.49,158,54,104,34.18,0.87,3.2,-0.09,38.61,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
565,Stochastic_Pro_Trade,DOTUSDT,4h,10000,7929.72,-2070.28,-20.7,-20.7,-20.7,92,30,62,32.61,0.8,3.95,-0.17,41.73,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
566,EMA_Rainbow_Stack,DOTUSDT,4h,10000,7871.66,-2128.34,-21.28,-21.28,-21.28,83,25,58,30.12,0.77,3.32,-0.23,29.91,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
567,Supertrend_Multi_Entry,DOTUSDT,4h,10000,7831.2,-2168.8,-21.69,-21.69,-21.69,70,22,48,31.43,0.76,3.82,-0.28,39.01,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
568,VWAP_ADX_Trade,DOTUSDT,4h,10000,7808.39,-2191.61,-21.92,-21.92,-21.92,140,51,89,36.43,0.86,4.63,-0.06,47.66,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
569,VWAP_Stochastic,DOTUSDT,4h,10000,7793.64,-2206.36,-22.06,-22.06,-22.06,127,41,86,32.28,0.84,3.53,-0.13,44.72,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
570,Volume_Weighted_Entry,DOTUSDT,4h,10000,7776.28,-2223.72,-22.24,-22.24,-22.24,109,31,78,28.44,0.81,3.36,-0.17,38.28,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
571,BB_EMA_VWAP,DOTUSDT,4h,10000,7771.11,-2228.89,-22.29,-22.29,-22.29,70,20,50,28.57,0.73,3.26,-0.31,28.08,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
572,BB_Stochastic_MACD_ADX,DOTUSDT,4h,10000,7746.48,-2253.52,-22.54,-22.54,-22.54,62,26,36,41.94,0.73,5.05,-0.29,43.52,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
573,Volume_EMA_Stochastic_ADX,DOTUSDT,4h,10000,7735.2,-2264.8,-22.65,-22.65,-22.65,54,13,41,24.07,0.67,3.9,-0.41,33.54,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
574,Breakout_Thermo,DOTUSDT,4h,10000,7660.09,-2339.91,-23.4,-23.4,-23.4,69,21,48,30.43,0.74,3.86,-0.32,37.91,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
575,VWAP_ADX_Strength,DOTUSDT,4h,10000,7625.71,-2374.29,-23.74,-23.74,-23.74,71,21,50,29.58,0.71,3.53,-0.32,33.34,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
576,ADX_Volume_Trade,DOTUSDT,4h,10000,7587.9,-2412.1,-24.12,-24.12,-24.12,144,51,93,35.42,0.85,4.65,-0.08,47.7,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
577,MACD_Volume,DOTUSDT,4h,10000,7587.9,-2412.1,-24.12,-24.12,-24.12,144,51,93,35.42,0.85,4.65,-0.08,47.7,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
578,MACD_Cross_Pro,DOTUSDT,4h,10000,7533.51,-2466.49,-24.66,-24.66,-24.66,118,34,84,28.81,0.8,3.26,-0.18,41.75,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
579,VWAP_BB_Stochastic_EMA,DOTUSDT,4h,10000,7530.92,-2469.08,-24.69,-24.69,-24.69,17,3,14,17.65,0.26,3.52,-1.66,30.84,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
580,Volatility_Expansion,DOTUSDT,4h,10000,7514.56,-2485.44,-24.85,-24.85,-24.85,72,26,46,36.11,0.76,5.36,-0.26,47.75,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
581,ADX_BB_MACD,DOTUSDT,4h,10000,7513.63,-2486.37,-24.86,-24.86,-24.86,65,28,37,43.08,0.71,4.87,-0.32,45.77,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
582,BB_Stochastic_Pro,DOTUSDT,4h,10000,7491.29,-2508.71,-25.09,-25.09,-25.09,93,40,53,43.01,0.76,4.1,-0.22,45.98,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
583,Stochastic_Trend_ADX,DOTUSDT,4h,10000,7476.62,-2523.38,-25.23,-25.23,-25.23,108,33,75,30.56,0.78,3.66,-0.2,44.83,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
584,Consolidation_Break,DOTUSDT,4h,10000,7440.06,-2559.94,-25.6,-25.6,-25.6,114,43,71,37.72,0.83,5.18,-0.13,51.42,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
585,Volume_Break_Pro,DOTUSDT,4h,10000,7440.06,-2559.94,-25.6,-25.6,-25.6,114,43,71,37.72,0.83,5.18,-0.13,51.42,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
586,Volume_Profile_Breakout,DOTUSDT,4h,10000,7395.18,-2604.82,-26.05,-26.05,-26.05,125,43,82,34.4,0.82,4.97,-0.12,53.59,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
587,Breakout_Volume_Confirm,DOTUSDT,4h,10000,7395.18,-2604.82,-26.05,-26.05,-26.05,125,43,82,34.4,0.82,4.97,-0.12,53.59,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
588,ADX_Breakout_Pro,DOTUSDT,4h,10000,7395.18,-2604.82,-26.05,-26.05,-26.05,125,43,82,34.4,0.82,4.97,-0.12,53.59,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
589,Volume_Confirm,DOTUSDT,4h,10000,7395.18,-2604.82,-26.05,-26.05,-26.05,125,43,82,34.4,0.82,4.97,-0.12,53.59,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
590,Breakout_Success,DOTUSDT,4h,10000,7395.18,-2604.82,-26.05,-26.05,-26.05,125,43,82,34.4,0.82,4.97,-0.12,53.59,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
