Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
1045,EMA_Cross_Trend,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
1046,Trend_Channel_Bounce,XRPUSDT,15m,10000,10984.09,984.09,9.84,9.84,9.84,13,3,10,23.08,1.84,3.61,0.84,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1047,EMA_Convergence,XRPUSDT,15m,10000,10984.09,984.09,9.84,9.84,9.84,13,3,10,23.08,1.84,3.61,0.84,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1048,Stochastic_Cross_Pro,XRPUSDT,15m,10000,10984.09,984.09,9.84,9.84,9.84,13,3,10,23.08,1.84,3.61,0.84,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1049,Stochastic_Reversal,ETHUSDT,1h,10000,10979.39,979.39,9.79,9.79,9.79,342,61,281,17.84,1.03,2.75,0.08,33.92,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.005, TP:0.05, TS:0.005",1h
1050,Bollinger_Bounce,ETHUSDT,1h,10000,10979.39,979.39,9.79,9.79,9.79,342,61,281,17.84,1.03,2.75,0.08,33.92,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.005, TP:0.05, TS:0.005",1h
1051,Breakout_ADX_Pro,BNBUSDT,15m,10000,10978.41,978.41,9.78,9.78,9.78,33,7,26,21.21,1.12,6.52,0.51,36.56,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
1052,High_Momentum_Entry,BNBUSDT,15m,10000,10978.41,978.41,9.78,9.78,9.78,33,7,26,21.21,1.12,6.52,0.51,36.56,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
1053,MACD_VWAP_Breakout,BTCUSDT,15m,10000,10976.32,976.32,9.76,976.32,976.32,23,4,19,17.39,1.21,6.14,0.61,21.09,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
1054,Breakout_VWAP,BTCUSDT,15m,10000,10976.32,976.32,9.76,976.32,976.32,23,4,19,17.39,1.21,6.14,0.61,21.09,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
1055,Breakout_Thermo,BTCUSDT,4h,10000,10971.52,971.52,9.72,971.52,971.52,42,10,32,23.81,1.12,5.76,0.4,15.28,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
1056,Day_Trade,XRPUSDT,15m,10000,10971.12,971.12,9.71,9.71,9.71,15,4,11,26.67,1.91,2.76,0.71,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",15m
1057,Stochastic_Momentum,SOLUSDT,15m,10000,10964.72,964.72,9.65,9.65,9.65,12,3,9,25,1.89,3.65,0.89,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1058,Multi_Signal_Entry,BNBUSDT,1h,10000,10960.47,960.47,9.6,9.6,9.6,145,28,117,19.31,1.03,4.12,0.16,47.31,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
1059,EMA_Pro_Entry,BNBUSDT,1h,10000,10960.47,960.47,9.6,9.6,9.6,145,28,117,19.31,1.03,4.12,0.16,47.31,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
1060,Day_Trade,XRPUSDT,1h,10000,10959.5,959.5,9.6,9.6,9.6,60,13,47,21.67,1.14,3.22,0.23,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",1h
1061,Volume_Breakout_Pro,BNBUSDT,1h,10000,10959.37,959.37,9.59,9.59,9.59,150,29,121,19.33,1.04,4.12,0.16,46.26,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
1062,Trend_Pullback_Entry,SOLUSDT,15m,10000,10952.48,952.48,9.52,9.52,9.52,18,4,14,22.22,1.67,3,0.59,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1063,Supertrend_Reversal,XRPUSDT,15m,10000,10950.88,950.88,9.51,9.51,9.51,12,3,9,25,2.08,3.14,0.87,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1064,Breakout_Multi_Signal,BNBUSDT,4h,10000,10949.67,949.67,9.5,9.5,9.5,32,7,25,21.88,1.1,6.9,0.53,29.59,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
1065,Support_Bounce,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25,1.98,3.3,0.87,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1066,Support_Resistance_Bounce,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25,1.98,3.3,0.87,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1067,BB_Squeeze_Pro,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25,1.98,3.3,0.87,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1068,BB_Stochastic_Combo,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25,1.98,3.3,0.87,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1069,RSI_Bounce,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25,1.98,3.3,0.87,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1070,VWAP_BB_Stochastic_EMA,BNBUSDT,4h,10000,10948.73,948.73,9.49,9.49,9.49,65,15,50,23.08,1.05,5.63,0.31,50.71,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
1071,RSI_VWAP_Trade,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25,1.98,3.3,0.87,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1072,VWAP_Reversal,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25,1.98,3.3,0.87,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1073,VWAP_Support_Level,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25,1.98,3.3,0.87,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1074,BB_EMA_Pro,ETHUSDT,4h,10000,10947.87,947.87,9.48,9.48,9.48,190,42,148,22.11,1.02,4.48,0.16,46.09,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
1075,EMA_Breakout_ADX,SOLUSDT,1h,10000,10947.65,947.65,9.48,9.48,9.48,18,4,14,22.22,1.26,6.53,0.74,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
1076,BB_VWAP_Strategy,ETHUSDT,4h,10000,10947.87,947.87,9.48,9.48,9.48,190,42,148,22.11,1.02,4.48,0.16,46.09,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
1077,ADX_Volume_Break,SOLUSDT,1h,10000,10947.65,947.65,9.48,9.48,9.48,18,4,14,22.22,1.26,6.53,0.74,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
1078,Supertrend_Reversal,BTCUSDT,4h,10000,10946.69,946.69,9.47,946.69,946.69,142,29,113,20.42,1.04,3.49,0.14,38.82,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
1079,Volume_EMA_Trade,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1080,MACD_Volume,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1081,ADX_Strength_Pro,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1082,Volume_Spike_Trend,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1083,ADX_Volume_Trade,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1084,EMA_ADX_Pro,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1085,Breakout_Volume_Pro,BNBUSDT,15m,10000,10944.88,944.88,9.45,9.45,9.45,51,11,40,21.57,1.06,7.99,0.5,48.93,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
1086,Bollinger_Break_Upper,BTCUSDT,4h,10000,10944.85,944.85,9.45,944.85,944.85,48,11,37,22.92,1.11,5.17,0.34,16.02,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
1087,EMA_Breakout_Pro,BNBUSDT,15m,10000,10944.88,944.88,9.45,9.45,9.45,51,11,40,21.57,1.06,7.99,0.5,48.93,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
1088,Volume_EMA_Stochastic_ADX,ETHUSDT,4h,10000,10940.12,940.12,9.4,9.4,9.4,76,17,59,22.37,1.05,6.1,0.31,43.16,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
1089,Support_Bounce,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
1090,VWAP_Reversal,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
1091,VWAP_Support_Level,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
1092,RSI_VWAP_Trade,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
1093,RSI_Bounce,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
1094,BB_Squeeze_Pro,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
1095,RSI_BB_MACD_Stochastic,SOLUSDT,15m,10000,10936.15,936.15,9.36,9.36,9.36,6,2,4,33.33,3.04,4.03,1.68,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1096,Stochastic_Momentum,ETHUSDT,15m,10000,10927.73,927.73,9.28,9.28,9.28,165,25,140,15.15,1.03,6.61,0.26,58.46,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1097,MACD_Divergence,XRPUSDT,15m,10000,10927.32,927.32,9.27,9.27,9.27,12,3,9,25,2.09,3.08,0.84,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1098,EMA_Cluster,SOLUSDT,15m,10000,10923.4,923.4,9.23,9.23,9.23,7,2,5,28.57,2.31,4.59,1.45,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
1099,EMA_Cloud_Strategy,SOLUSDT,15m,10000,10923.4,923.4,9.23,9.23,9.23,7,2,5,28.57,2.31,4.59,1.45,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
1100,VWAP_Momentum,SOLUSDT,15m,10000,10923.4,923.4,9.23,9.23,9.23,7,2,5,28.57,2.31,4.59,1.45,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
1101,Momentum_Burst,BNBUSDT,1h,10000,10919.69,919.69,9.2,9.2,9.2,138,27,111,19.57,1.04,4.1,0.16,47.89,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
1102,EMA_Momentum_Entry,BNBUSDT,1h,10000,10919.69,919.69,9.2,9.2,9.2,138,27,111,19.57,1.04,4.1,0.16,47.89,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
1103,VWAP_MACD_ADX,SOLUSDT,1h,10000,10919.3,919.3,9.19,9.19,9.19,21,5,16,23.81,1.26,5.12,0.58,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1104,VWAP_Trend_Entry,SOLUSDT,1h,10000,10919.3,919.3,9.19,9.19,9.19,21,5,16,23.81,1.26,5.12,0.58,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1105,VWAP_Break_Pro,BTCUSDT,1h,10000,10917.91,917.91,9.18,917.91,917.91,76,15,61,19.74,1.07,4.62,0.24,35.9,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1106,Volume_EMA_ADX,XRPUSDT,1h,10000,10913.56,913.56,9.14,9.14,9.14,26,6,20,23.08,1.18,5.12,0.49,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1107,Stochastic_Trend_ADX,ETHUSDT,15m,10000,10912.25,912.25,9.12,9.12,9.12,119,19,100,15.97,1.03,7.66,0.35,59.77,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
1108,RSI_Trend_ADX,SOLUSDT,15m,10000,10911.47,911.47,9.11,9.11,9.11,7,2,5,28.57,2.3,4.57,1.44,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
1109,EMA_Rainbow_Stack,SOLUSDT,15m,10000,10911.47,911.47,9.11,9.11,9.11,7,2,5,28.57,2.3,4.57,1.44,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
1110,MACD_Divergence,SOLUSDT,15m,10000,10910.12,910.12,9.1,9.1,9.1,18,4,14,22.22,1.63,3.01,0.57,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1111,MACD_Histogram_Trade,BTCUSDT,4h,10000,10909.22,909.22,9.09,909.22,909.22,86,18,68,20.93,1.07,4.08,0.2,26.22,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
1112,Breakout_Thermo,XRPUSDT,1h,10000,10906.26,906.26,9.06,9.06,9.06,17,4,13,23.53,1.28,5.5,0.7,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
1113,BB_VWAP_ADX,SOLUSDT,15m,10000,10904.13,904.13,9.04,9.04,9.04,7,2,5,28.57,2.09,4.92,1.44,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
1114,Bollinger_Squeeze_Entry,XRPUSDT,15m,10000,10901.51,901.51,9.02,9.02,9.02,7,2,5,28.57,2.52,4.07,1.4,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1115,BB_MACD_Trade,XRPUSDT,15m,10000,10901.51,901.51,9.02,9.02,9.02,7,2,5,28.57,2.52,4.07,1.4,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1116,VWAP_Momentum,ETHUSDT,1h,10000,10899.05,899.05,8.99,8.99,8.99,225,43,182,19.11,1.02,4.24,0.14,58.41,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
1117,Supertrend_Confirm,BNBUSDT,4h,10000,10897.39,897.39,8.97,8.97,8.97,69,16,53,23.19,1.05,5.36,0.28,49.43,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
1118,Supertrend_RSI_MACD_ADX,BNBUSDT,4h,10000,10897.39,897.39,8.97,8.97,8.97,69,16,53,23.19,1.05,5.36,0.28,49.43,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
1119,VWAP_Break_Entry,BNBUSDT,1h,10000,10897.33,897.33,8.97,8.97,8.97,99,20,79,20.2,1.04,5.27,0.24,50.81,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
1120,Scalp_Trade,XRPUSDT,15m,10000,10894.66,894.66,8.95,8.95,8.95,20,6,14,30,2.06,1.62,0.48,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.004, TP:0.025, TS:0.004",15m
1121,Conservative_Growth,SOLUSDT,15m,10000,10895.22,895.22,8.95,8.95,8.95,13,3,10,23.08,1.78,3.56,0.77,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1122,Trend_Channel_Bounce,SOLUSDT,15m,10000,10895.22,895.22,8.95,8.95,8.95,13,3,10,23.08,1.78,3.56,0.77,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1123,EMA_Convergence,SOLUSDT,15m,10000,10895.22,895.22,8.95,8.95,8.95,13,3,10,23.08,1.78,3.56,0.77,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1124,MACD_Histogram_Trade,SOLUSDT,15m,10000,10895.22,895.22,8.95,8.95,8.95,13,3,10,23.08,1.78,3.56,0.77,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
1125,Volume_Spike_Pro,ETHUSDT,4h,10000,10894.44,894.44,8.94,8.94,8.94,189,41,148,21.69,1.02,4.4,0.16,47.61,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
1126,Supertrend_Multi_Entry,XRPUSDT,1h,10000,10890.9,890.9,8.91,8.91,8.91,17,4,13,23.53,1.28,5.45,0.68,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
1127,Trend_Follower_Multi,BNBUSDT,1h,10000,10889.95,889.95,8.9,8.9,8.9,101,19,82,18.81,1.05,4.53,0.2,46.28,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1128,Multi_Trend_Entry,BNBUSDT,1h,10000,10889.95,889.95,8.9,8.9,8.9,101,19,82,18.81,1.05,4.53,0.2,46.28,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1129,Supertrend_Multi_Pro,BNBUSDT,1h,10000,10889.95,889.95,8.9,8.9,8.9,101,19,82,18.81,1.05,4.53,0.2,46.28,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1130,Golden_Cross_Pro,BNBUSDT,1h,10000,10889.95,889.95,8.9,8.9,8.9,101,19,82,18.81,1.05,4.53,0.2,46.28,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
1131,Supertrend_Volume_ADX,XRPUSDT,1h,10000,10888.74,888.74,8.89,8.89,8.89,17,4,13,23.53,1.27,5.5,0.69,,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
1132,Multi_Signal_Entry,ETHUSDT,15m,10000,10888.18,888.18,8.88,8.88,8.88,125,19,106,15.2,1.03,7.49,0.33,57.09,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
1133,Supertrend_Cluster,ETHUSDT,4h,10000,10887.71,887.71,8.88,8.88,8.88,150,35,115,23.33,1.02,5.59,0.22,53.13,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
1134,EMA_Pro_Entry,ETHUSDT,15m,10000,10888.18,888.18,8.88,8.88,8.88,125,19,106,15.2,1.03,7.49,0.33,57.09,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
1135,VWAP_Reversal,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1136,BB_EMA_VWAP,SOLUSDT,15m,10000,10885.68,885.68,8.86,8.86,8.86,7,2,5,28.57,2.21,4.61,1.4,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
1137,VWAP_Support_Level,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1138,RSI_VWAP_Trade,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1139,BB_Squeeze_Pro,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1140,RSI_Bounce,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
1141,Support_Bounce,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
