Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
97,BB_Stochastic_Combo,SOLUSDT,15m,10000,11181.19,1181.19,11.81,11.81,11.81,17,4,13,23.53,1.94,3.04,0.76,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
98,Support_Resistance_Bounce,SOLUSDT,15m,10000,11181.19,1181.19,11.81,11.81,11.81,17,4,13,23.53,1.94,3.04,0.76,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
99,Breakout_Thermo,SOLUSDT,15m,10000,11180.18,1180.18,11.8,11.8,11.8,6,2,4,33.33,2.44,5.86,2.15,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
100,Aggressive_Entry,SOLUSDT,1h,10000,11179.48,1179.48,11.79,11.79,11.79,17,4,13,23.53,1.41,5.49,0.85,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
101,Volume_Breakout_Pro,SOLUSDT,15m,10000,11177.26,1177.26,11.77,11.77,11.77,11,3,8,27.27,2.02,4.26,1.17,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
102,Stochastic_KD_Cross,SOLUSDT,15m,10000,11175.83,1175.83,11.76,11.76,11.76,17,4,13,23.53,1.93,3.06,0.75,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
103,Supertrend_Volume_ADX,SOLUSDT,15m,10000,11173.0,1173.0,11.73,11.73,11.73,6,2,4,33.33,2.49,5.73,2.13,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
104,Volume_MACD_ADX,SOLUSDT,15m,10000,11173.0,1173.0,11.73,11.73,11.73,6,2,4,33.33,2.49,5.73,2.13,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
105,Stochastic_Pro,SOLUSDT,15m,10000,11164.77,1164.77,11.65,11.65,11.65,11,3,8,27.27,2.17,3.91,1.15,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
106,Stochastic_Cross_Pro,SOLUSDT,15m,10000,11164.77,1164.77,11.65,11.65,11.65,11,3,8,27.27,2.17,3.91,1.15,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
107,MACD_Cross_Pro,SOLUSDT,1h,10000,11161.21,1161.21,11.61,11.61,11.61,45,10,35,22.22,1.2,3.96,0.35,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
108,Volume_Surge_Breakout,SOLUSDT,15m,10000,11152.7,1152.7,11.53,11.53,11.53,6,2,4,33.33,2.73,5.22,2.08,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
109,Volume_EMA_ADX,SOLUSDT,15m,10000,11153.01,1153.01,11.53,11.53,11.53,6,2,4,33.33,2.69,5.3,2.08,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
110,Channel_Breakout,SOLUSDT,15m,10000,11152.7,1152.7,11.53,11.53,11.53,6,2,4,33.33,2.73,5.22,2.08,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
111,BB_Squeeze_Exit,SOLUSDT,15m,10000,11152.7,1152.7,11.53,11.53,11.53,6,2,4,33.33,2.73,5.22,2.08,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
112,Breakout_Confirmation,SOLUSDT,15m,10000,11146.79,1146.79,11.47,11.47,11.47,6,2,4,33.33,2.4,5.79,2.09,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
113,Trend_Break_Pro,SOLUSDT,15m,10000,11146.79,1146.79,11.47,11.47,11.47,6,2,4,33.33,2.4,5.79,2.09,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
114,Breakout_Volume_Pro,SOLUSDT,15m,10000,11144.14,1144.14,11.44,11.44,11.44,6,2,4,33.33,2.45,5.68,2.08,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
115,EMA_Breakout_Pro,SOLUSDT,15m,10000,11144.14,1144.14,11.44,11.44,11.44,6,2,4,33.33,2.45,5.68,2.08,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
116,Day_Trade,SOLUSDT,15m,10000,11142.51,1142.51,11.43,11.43,11.43,15,4,11,26.67,2.04,2.97,0.82,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",15m
117,EMA_MACD_Stochastic,SOLUSDT,15m,10000,11141.67,1141.67,11.42,11.42,11.42,6,2,4,33.33,2.67,5.27,2.06,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
118,Supertrend_Reversal,SOLUSDT,15m,10000,11139.3,1139.3,11.39,11.39,11.39,17,4,13,23.53,1.9,3.03,0.73,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
119,Channel_Trend_Follow,SOLUSDT,15m,10000,11134.54,1134.54,11.35,11.35,11.35,6,2,4,33.33,2.65,5.27,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
120,MACD_Trend_Follow,SOLUSDT,15m,10000,11134.54,1134.54,11.35,11.35,11.35,6,2,4,33.33,2.65,5.27,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
121,Trend_Strength_Entry,SOLUSDT,15m,10000,11134.54,1134.54,11.35,11.35,11.35,6,2,4,33.33,2.65,5.27,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
122,MACD_Supertrend_ADX,SOLUSDT,15m,10000,11134.54,1134.54,11.35,11.35,11.35,6,2,4,33.33,2.65,5.27,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
123,Multi_Timeframe_Entry,SOLUSDT,15m,10000,11134.54,1134.54,11.35,11.35,11.35,6,2,4,33.33,2.65,5.27,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
124,ADX_EMA_VWAP_MACD,SOLUSDT,15m,10000,11135.39,1135.39,11.35,11.35,11.35,6,2,4,33.33,2.42,5.7,2.07,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
125,MACD_ADX_Combo,SOLUSDT,15m,10000,11134.54,1134.54,11.35,11.35,11.35,6,2,4,33.33,2.65,5.27,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
126,VWAP_Breakout,SOLUSDT,15m,10000,11135.39,1135.39,11.35,11.35,11.35,6,2,4,33.33,2.42,5.7,2.07,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
127,ADX_EMA_Trade,SOLUSDT,15m,10000,11134.54,1134.54,11.35,11.35,11.35,6,2,4,33.33,2.65,5.27,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
128,ADX_Breakout,SOLUSDT,15m,10000,11134.54,1134.54,11.35,11.35,11.35,6,2,4,33.33,2.65,5.27,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
129,VWAP_Stochastic,SOLUSDT,15m,10000,11132.19,1132.19,11.32,11.32,11.32,11,3,8,27.27,2.13,3.87,1.12,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
130,MACD_Volume,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
131,VWAP_Trend_Strength,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
132,Volume_Trend_Pro,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
133,Volume_Spike_Trend,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
134,VWAP_EMA_Strength,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
135,ADX_Volume_Trade,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
136,Trend_Volume,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
137,EMA_ADX_Pro,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
138,Trend_BB_Trade,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
139,Supertrend_Cluster,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
140,Volume_EMA_Trade,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
141,VWAP_Break_Through,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
142,Supertrend_Volume,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
143,VWAP_ADX_Trade,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
144,Volume_Profile,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
145,ADX_Strength_Pro,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
146,MACD_VWAP_Supertrend,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
147,Supertrend_Alpha,SOLUSDT,15m,10000,11131.06,1131.06,11.31,11.31,11.31,6,2,4,33.33,2.66,5.25,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
148,Trend_Follower_Pro,SOLUSDT,1h,10000,11125.28,1125.28,11.25,11.25,11.25,19,5,14,26.32,1.36,5.21,0.74,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
149,EMA_Cloud_Strength,SOLUSDT,1h,10000,11125.28,1125.28,11.25,11.25,11.25,19,5,14,26.32,1.36,5.21,0.74,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
150,MACD_Trend_Strength,SOLUSDT,15m,10000,11118.2,1118.2,11.18,11.18,11.18,6,2,4,33.33,2.32,5.82,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
151,Volume_Trend_ADX,SOLUSDT,15m,10000,11118.2,1118.2,11.18,11.18,11.18,6,2,4,33.33,2.32,5.82,2.05,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
152,Trend_All_Confirm,SOLUSDT,15m,10000,11116.56,1116.56,11.17,11.17,11.17,6,2,4,33.33,2.38,5.69,2.04,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
153,Volume_Weighted_Entry,SOLUSDT,15m,10000,11113.86,1113.86,11.14,11.14,11.14,11,3,8,27.27,2.11,3.87,1.1,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
154,Trend_Acceleration,SOLUSDT,15m,10000,11110.47,1110.47,11.1,11.1,11.1,6,2,4,33.33,2.37,5.67,2.03,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
155,EMA_Acceleration,SOLUSDT,15m,10000,11107.23,1107.23,11.07,11.07,11.07,6,2,4,33.33,2.57,5.27,2.01,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
156,VWAP_ADX_Strength,SOLUSDT,1h,10000,11101.7,1101.7,11.02,11.02,11.02,33,7,26,21.21,1.22,4.7,0.45,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
157,VWAP_MACD_ADX,SOLUSDT,15m,10000,11086.64,1086.64,10.87,10.87,10.87,6,2,4,33.33,2.6,5.14,1.97,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
158,Multi_Trend_Entry,SOLUSDT,15m,10000,11086.64,1086.64,10.87,10.87,10.87,6,2,4,33.33,2.6,5.14,1.97,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
159,Trend_Follower_Multi,SOLUSDT,15m,10000,11086.64,1086.64,10.87,10.87,10.87,6,2,4,33.33,2.6,5.14,1.97,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
160,Supertrend_Multi_Pro,SOLUSDT,15m,10000,11086.64,1086.64,10.87,10.87,10.87,6,2,4,33.33,2.6,5.14,1.97,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
161,Golden_Cross_Pro,SOLUSDT,15m,10000,11086.64,1086.64,10.87,10.87,10.87,6,2,4,33.33,2.6,5.14,1.97,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
162,VWAP_Trend_Entry,SOLUSDT,15m,10000,11086.64,1086.64,10.87,10.87,10.87,6,2,4,33.33,2.6,5.14,1.97,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
163,Stochastic_Pro_Trade,SOLUSDT,15m,10000,11081.56,1081.56,10.82,10.82,10.82,6,2,4,33.33,2.62,5.08,1.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
164,EMA_Cloud_Strength,SOLUSDT,15m,10000,11080.57,1080.57,10.81,10.81,10.81,6,2,4,33.33,2.59,5.12,1.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
165,Trend_Follower_Pro,SOLUSDT,15m,10000,11080.57,1080.57,10.81,10.81,10.81,6,2,4,33.33,2.59,5.12,1.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
166,Momentum_Trade,SOLUSDT,15m,10000,11078.77,1078.77,10.79,10.79,10.79,6,2,4,33.33,2.62,5.11,1.95,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
167,EMA_Break_Momentum,SOLUSDT,15m,10000,11071.03,1071.03,10.71,10.71,10.71,6,2,4,33.33,2.26,5.74,1.97,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
168,VWAP_Trend_Pro,SOLUSDT,15m,10000,11062.21,1062.21,10.62,10.62,10.62,6,2,4,33.33,2.56,5.09,1.92,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
169,VWAP_ADX_Strength,SOLUSDT,15m,10000,11062.21,1062.21,10.62,10.62,10.62,6,2,4,33.33,2.56,5.09,1.92,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
170,VWAP_Break_Pro,SOLUSDT,15m,10000,11058.76,1058.76,10.59,10.59,10.59,6,2,4,33.33,2.56,5.07,1.92,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
171,Volume_Spike_Pro,SOLUSDT,15m,10000,11057.33,1057.33,10.57,10.57,10.57,12,3,9,25.0,1.96,3.83,0.97,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
172,RSI_MACD_Combo,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
173,Supertrend_Reversal_Pro,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
174,Supertrend_Pro,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
175,MACD_Histogram_Pro,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
176,Supertrend_Cluster,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
177,MACD_Supertrend_Combo,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
178,VWAP_Cluster,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
179,Supertrend_Momentum,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
180,Supertrend_RSI,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
181,MACD_Zero_Cross,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
182,Dual_Confirmation,SOLUSDT,15m,10000,11052.54,1052.54,10.53,10.53,10.53,12,3,9,25.0,2.03,3.64,0.96,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
183,Mega_Confirmation,SOLUSDT,1h,10000,11051.1,1051.1,10.51,10.51,10.51,9,2,7,22.22,1.55,7.95,1.47,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",1h
184,Supertrend_RSI_MACD_ADX,SOLUSDT,15m,10000,11046.95,1046.95,10.47,10.47,10.47,6,2,4,33.33,2.5,5.1,1.9,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
185,Supertrend_Confirm,SOLUSDT,15m,10000,11046.95,1046.95,10.47,10.47,10.47,6,2,4,33.33,2.5,5.1,1.9,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
186,Stochastic_Trend_MACD,SOLUSDT,15m,10000,11044.42,1044.42,10.44,10.44,10.44,6,2,4,33.33,2.51,5.08,1.9,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
187,Multi_Indicator,SOLUSDT,15m,10000,11034.73,1034.73,10.35,10.35,10.35,6,2,4,33.33,2.46,5.12,1.88,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
188,EMA_RSI_MACD_ADX,SOLUSDT,15m,10000,11034.73,1034.73,10.35,10.35,10.35,6,2,4,33.33,2.46,5.12,1.88,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
189,Bollinger_Bounce,SOLUSDT,15m,10000,11028.72,1028.72,10.29,10.29,10.29,13,3,10,23.08,2.49,2.79,0.85,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
190,Stochastic_Reversal,SOLUSDT,15m,10000,11028.72,1028.72,10.29,10.29,10.29,13,3,10,23.08,2.49,2.79,0.85,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
191,RSI_BB_VWAP,SOLUSDT,4h,10000,10991.1,991.1,9.91,9.91,9.91,57,15,42,26.32,1.1,4.79,0.3,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
192,Stochastic_Momentum,SOLUSDT,15m,10000,10964.72,964.72,9.65,9.65,9.65,12,3,9,25.0,1.89,3.65,0.89,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
